Headline,Body ID,Stance
Utah Man Hospitalized After Winning Eggnog Chugging Contest,1437,unrelated
"Report: ISIS kidnaps Canadian-Israeli, former IDF soldier who went to fight with the Kurds",2445,unrelated
Anna Wintour: Is Rat Infestation At NYC ‘Vogue’ Office Kim Kardashian’s Fault?,725,unrelated
Video messaging service verifies timing of CNN audio recording,1803,unrelated
Isilkulskom student has gained superhero powers after shock,1628,unrelated
Cheese blamed for North Korean leader Kim Jong-un's broken ankles,1972,discuss
Lynch Mob Castrates Alleged Rapist In Rajasthan,2196,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,968,unrelated
ESPN to save NFL's image with all-male domestic abuse discussion,2181,disagree
Iraq Says Arrested Woman Is Not The Wife of ISIS Leader al-Baghdadi,72,unrelated
US officials: Video shows American's execution,1471,discuss
Constipated goldfish operated on by North Walsham vet,958,agree
"ISIS Militants In Mosul Have Contracted Ebola, Iraqi Media Sources Claim",720,unrelated
Guantanamo Detainee Exchanged for American POW Attempts a Return to Battle,1628,discuss
ISIS Getting Ebola,1291,unrelated
US Lawmaker: Ten ISIS Fighters Have Been Apprehended Coming Across Southern Border (Video),2093,discuss
"Islamic State, in video titled ""A Message to America,"" beheads American journalist James Wright Foley who was kidnapped in 2012",1166,unrelated
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",858,unrelated
Nigeria says it has deal with Boko Haram to release kidnapped girls,1883,unrelated
White House Fence Jumper Actually Made It Pretty Far Inside,508,unrelated
"Apple Watch to Feature Time-Only 'Power Reserve' Mode, Prototypes Disguised as Samsung Watches",2124,discuss
Fake-News: 'McDonald's Will Stop Serving Overweight Customers',2096,unrelated
Axl Rose NOT Dead: Fake MSNBC Death Hoax Goes Viral On Facebook,2166,agree
This resignation letter in a video-game could be the greatest ever,1569,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",572,unrelated
"Islamic State Training Pilots in Military Jets, Monitors Say",2097,unrelated
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,2526,unrelated
URGENT: ISIS kills 300 Iraqi soldiers by chlorine gas attack in Saqlawiyah,2016,unrelated
"Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57",1787,unrelated
Has Ebola infected Isis militants in Mosul?,938,discuss
SHOCK CLAIM: PGA Golfer Says Tiger Woods Is Suspended For Failed Drug Test,2432,unrelated
"Nun Complains Of Stomach Pains, Later Gives Birth To Baby Boy",220,unrelated
Lawmaker Says ‘At Least 10′ Islamic State Fighters Have Been Captured at the Southern U.S. Border,1893,unrelated
Search launched for dog's owner after pooch found dumped next to suitcase filled with belongings,269,unrelated
"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",2520,unrelated
Holy Theft! Batmobile Stolen from 'Batman v Superman'???,1789,unrelated
Islamic State 'training pilots to fly fighter jets',568,unrelated
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',1168,discuss
Magic mushrooms found at Buckingham Palace,513,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,139,unrelated
"Eyewitness: Viral Video That Netted $130K in Donations ""is Bullshit""",321,unrelated
Abdel-Majed Abdel Bary: London Rapper Identified As ISIS Militant Who Beheaded James Foley,760,unrelated
"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",2241,discuss
Iraqi media: ISIS militants have contracted Ebola,93,unrelated
CNN Plays Alleged Recording of Michael Brown Shooting,1877,unrelated
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,1905,unrelated
"In Kim Jong Un's absence, his sister may rule. Or not.",2048,discuss
Saudi Arabia 'fatwa over building of snowmen',1342,unrelated
Boko Haram Denies Nigeria Cease-Fire Claim,1883,unrelated
Man cut off manhood and threw it in bin after girlfriend dumped him over small penis,908,unrelated
US Marine survives headshot in Afghanistan,1934,unrelated
Vogue’s Shiny New Office Has a Big Rat Problem,2520,discuss
Eggnog-chugging contest leads to hospital stay,1936,unrelated
DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,194,discuss
Meteor Leaves 40-Foot Crater Near Managua's Airport,534,unrelated
Sugarhill Gang’s Big Bank Hank dead at 57,2080,agree
Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,941,unrelated
"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",1227,disagree
Apple Users Add Hairgate to iPhone 6 Problems,689,unrelated
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,1127,agree
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,1225,unrelated
"Catholic priest dies for 48 mins, wakes up claiming God is a woman",34,unrelated
Kim Jong-Un 'bans the name Kim Jong-un',139,unrelated
Apple 'working on 12-inch MacBook Air',1063,discuss
ISIS Appears To Behead American Photojournalist In YouTube Video,2261,unrelated
Small Meteorite Strikes in Nicaragua's Capital City of Managua,524,unrelated
#Hairgate trends on social media: iPhone 6 users complain of ripped out hair,2303,unrelated
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,1826,unrelated
Did a plumber's pick-up truck from Texas end up carrying an anti-aircraft gun for Islamic fighters on the front lines of Syria?,1467,unrelated
Jordan king cites Clint Eastwood in revenge vow,1883,unrelated
Street Artist BANKSY Arrested? Again?,258,unrelated
'Jihadi John': Isis fighter named as Mohammed Emwazi from west London,2328,unrelated
Man chops off own penis after being dumped by his girlfriend,1095,unrelated
Cannibal mum tries to EAT her own baby shortly after giving birth,1462,discuss
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,1471,unrelated
Are Rumors of the Apple Watch in Feb True?,1908,discuss
REPORT: Alleged New Audio of Michael Brown Shooting,1974,unrelated
Star Wars VII for a New SUMMER Release Date!?,1897,unrelated
"Rare meteorite impact causes blast in Nicaragua's capital, Managua",1179,unrelated
Graphic Photo: Oliver Ilic Uses Razor Blade To Slice Off Own Manhood After Girlfriend Broke Up With Him,1347,unrelated
An audio recording of the Michael Brown shooting has reportedly surfaced,2250,discuss
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",662,unrelated
Islamic State flying three jets in Syria: monitor,2283,unrelated
"Gill Rosenberg, Canadian citizen, reportedly captured by ISIS in Syria",1459,unrelated
"Nun Complains Of Stomach Pains, Later Gives Birth To Baby Boy",391,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,1435,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,1786,unrelated
"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",298,unrelated
ISIS executioner 'Jihadi John' identified as Mohammed Emwazi,2202,discuss
"Op-Ed: Hoax – Priest who never existed claims he died, saw female God",2240,disagree
WSJ: Apple cut watch health features due to erratic sensors,1707,unrelated
"Islamist Militants 'Steal' 11 Commercial Planes In Libya, Sparking Terror Attack Fears",1165,discuss
Isis tells mother on rescue mission :’You’ve just eaten your son’,132,unrelated
Macaulay Culkin Dead: Actor Once Again Victim Of Death Hoax,2341,agree
US confirms death of Somalia terror group leader,385,unrelated
Weather Channel’s Mike Seidel was not caught with his pants down,205,unrelated
'Sex attacker' has penis cut off with a cleaver in India,2072,unrelated
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",1034,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,1808,unrelated
Tropical spider burrowed under Bali tourist's skin,724,unrelated
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,313,unrelated
"Managua explosion not a meteorite, NASA suggests",2307,unrelated
Has North Korean dictator Kim Jong-un been replaced by his sister?,2403,unrelated
"Meet Magneto Boy, the kid who attracts metal with his body",887,agree
Vladimir Putin’s Motorcade Looks Like A Massive Knob,2081,unrelated
Tiger Woods' former luxury island goes on sale,84,unrelated
Sugarhill Gang Rapper Big Bank Hank Dies at 57,2420,unrelated
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,962,unrelated
Parliament Hill shooting: Sergeant-At-Arms Kevin Vickers the family hero who took down Ottawa gunman,1885,unrelated
Boko Haram denies it has agreed ceasefire,1906,unrelated
Nigeria says it has deal with Boko Haram to release kidnapped girls,837,discuss
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,1506,unrelated
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,181,unrelated
Heartwarming video shows son revealing he’s paid off parent’s mortgage as a Christmas gift,1567,agree
$YUM Serving Up #Marijuana & Fried Chicken,1528,unrelated
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,511,unrelated
An audio recording of the Michael Brown shooting has reportedly surfaced,499,discuss
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",2045,unrelated
We took a look at the photo said to show the body of Islamic State leader Abu Bakr Al-Baghdadi (right) and found it was really an ethnic Albanian militant killed in 2013,2124,unrelated
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1097,unrelated
Apple Watch battery will require nightly charging,1746,unrelated
The news of Cesar Millan's death is false,520,unrelated
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,2096,unrelated
The Case of the Stolen Batmobile Has Been Solved,1538,discuss
"Israel opens dams, floods Gaza",1921,unrelated
GOP Rep. Duncan Hunter Claims 'At Least' 10 ISIS Fighters Apprehended On Texas Border,130,unrelated
Urgent: The Leader of ISIL 'Abu Bakr al-Baghdadi' Killed! / Photo,1473,discuss
Man Severed Penis That Failed To Impress Girls,1400,unrelated
"No, there aren’t any Ebola cases in Iraq",936,discuss
Macaulay Culkin Dead? Another Death Hoax Circulates On Facebook,2423,unrelated
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,972,unrelated
Tropical spider burrowed under Bali tourist's skin,730,unrelated
Nigeria says ceasefire agreed with Boko Haram,2088,unrelated
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,1385,unrelated
11 jetliners 'missing' after Islamist takeover of airport,1572,unrelated
Kim Jong-un: obese leader 'fractured both ankles',524,unrelated
"Video showing American journalist beheaded believed real, officials and family say",1166,unrelated
Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,1815,unrelated
Holy Theft! Batmobile Stolen from 'Batman v Superman'???,1737,discuss
"Don't forget to tip...especially if you spend $300,000",35,unrelated
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,1574,unrelated
ISIS Extremists Claim to Behead British Hostage David Haines,882,unrelated
Isis tells mother on rescue mission :’You’ve just eaten your son’,1438,unrelated
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,1438,unrelated
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,214,unrelated
"Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom",1060,discuss
Jihadi John ‘identified as British man from West London’,1437,unrelated
Update: Frisco paramedics transporting patient believed to be exhibiting Ebola-like symptoms,1582,unrelated
"Rats at Vogue's NYC offices - watch your step, Anna Wintour",2033,unrelated
US Lawmaker: Ten ISIS Fighters Have Been Apprehended Coming Across Southern Border (Video),1012,discuss
"A message from Jim's mom, Diane Foley:",1351,unrelated
Vladimir Putin Bird Poop Video is Fake,1331,unrelated
Was The Video Of That Homeless Man Doing Good Deeds With $100 All An Elaborate Hoax!?,1948,unrelated
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",1873,unrelated
Christian Bale won't play Steve Jobs,634,unrelated
Chugging eggnog at office party lands man in hospital,741,agree
Video Purports To Show Beheading Of U.S. Journalist By Militants,1744,discuss
Guru who ordered 400 followers to be castrated 'so they could be closer to God' is investigated for grievous bodily harm in India,1281,unrelated
Paul Rudd Helped Tackle A Violent Homophobe So That’s Another Reason To Love Him [UPDATE],609,disagree
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,1251,unrelated
NBC weatherman caught urinating in the woods live on air,1506,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",402,unrelated
Iraq: US to Probe ISIS' Chlorine Attack on Iraqi Security Personnel,2002,discuss
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,2304,unrelated
Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,1398,discuss
Journalist James Wright Foley reportedly beheaded by ISIS,1744,discuss
'Hairgate': iPhone 6 users encounter latest Apple problem after 'bendgate',431,unrelated
"Calm down everyone, Banksy hasn't been arrested: 9 clues that it's a hoax",30,unrelated
Another American hostage at risk by Islamic state,1547,unrelated
Dog abandoned at Scottish rail station with suitcase full of belongings  Read more: http://www.ctvnews.ca/world/dog-abandoned-at-scottish-rail-station-with-suitcase-full-of-belongings-1.2175026#ixzz3O9Shc1IO,382,unrelated
Is Kim Jong-un Opening North Korean Restaurant in Scotland?,1339,unrelated
Street Artist BANKSY Arrested? Again?,2362,discuss
Guantanamo detainee freed in Bowe Bergdahl swap 'back to terrorism',1776,unrelated
Bali spider burrows under Aussie’s chest,220,unrelated
This Is What It Looks Like When A Son Pays Off His Parents’ Mortgage As A Christmas Present,1933,unrelated
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",205,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,2003,discuss
A Mass Grave Points to a Student Massacre in Mexico,1148,unrelated
Who Should Play Steve Jobs Now That Christian Bale Quit?,852,agree
Anna Wintour 'refuses to work at new World Trade Center Vogue office due to rat infestation',1020,unrelated
A Letter Lego Sent to Parents in 1974 Holds an Important Message for the Parents of 2014,2412,unrelated
This Kid Made $72 Million During Lunch,220,unrelated
PopWatch Teenager fights for the right to be recognized as Teletubbies' smiling sun-baby,1331,unrelated
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",812,unrelated
REPORT: Alleged New Audio of Michael Brown Shooting,2044,unrelated
Michelle Obama’s face blurred by Saudi state television,1975,disagree
Canada probes Michael Zehaf-Bibeau as possible suspect in Ottawa shooting - source,564,discuss
Obama: murder of James Foley 'shocks the conscience of the entire world',2287,unrelated
"Lady on FB: I'm 41, Intersex, and Fucked Michael Phelps on First Date",330,unrelated
The Arrest of the ISIS Leader's Wife and Son,170,unrelated
Ferguson riots: audio may have captured Michael Brown shooting,2434,discuss
ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,1256,agree
"Meteorite makes big crater in Nicaragua, government says",816,unrelated
Experts: More facts needed on purported audio recording of Michael Brown shooting,900,unrelated
Isilkulskom student has gained superhero powers after shock,2203,discuss
Seth Rogen to Play Apple’s Steve Wozniak,1966,unrelated
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,2180,discuss
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",1627,unrelated
Isis militants claim to have killed US journalist James Foley,115,unrelated
Vice CEO Throws Down $300K on Lavish Vegas Dinner,2434,unrelated
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",401,unrelated
Constipated goldfish operated on by North Walsham vet,1365,unrelated
Texas plumber's truck on front line of Syria war,1273,unrelated
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,1880,disagree
"See How This Homeless Man Spends A Hundred Dollars, And Keep A Tissue Handy [Video]",1996,agree
Vladimir Putin Bird Poop Video is Fake,1832,unrelated
Robert Plant ripped up $800M Led Zeppelin reunion contract,280,unrelated
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,1040,unrelated
Everyone chill! Banksy has NOT been arrested,1544,unrelated
#Hairgate trends on social media: iPhone 6 users complain of ripped out hair,1646,discuss
"No, Banksy has not been arrested (sigh)",1739,agree
Nicaragua asks U.S. for help investigating meteorite crater,1722,discuss
Nasa questions whether crater in Nicaragua caused by meteorite,1913,agree
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,742,unrelated
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,614,unrelated
Country Music Legend Willie Nelson Dies at Age 81,882,unrelated
Nicaragua meteorite: Experts attempt to understand whether mysterious meteorite fell from passing Pitbull asteroid,816,unrelated
Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,975,unrelated
Doubts cast over Nicaragua meteorite claim,10,unrelated
"ISIS: We have our hands on weapons, ammo air-dropped by U.S.",1572,unrelated
"Yes, you can wear your Apple Watch in the shower",36,unrelated
Real-life Magneto boy 'becomes living magnet' after getting massive electric shock from street lamp,2415,discuss
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",1107,unrelated
Kim Jong-un 'Had Surgery on Fractured Ankles',554,discuss
Hunt for 'cruel' owner who abandoned dog at train station,1042,unrelated
WSJ: Apple cut watch health features due to erratic sensors,1750,discuss
Mexico Says Students Not Among Dead in Mass Grave,683,unrelated
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,1529,discuss
Iraqi media says ISIS militants have contracted Ebola,559,unrelated
Is Kim Jong-un Opening North Korean Restaurant in Scotland?,2398,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,2313,unrelated
"Non, le lancement du nouveau «Star Wars» ne sera pas devancé à cet été",1921,unrelated
Has North Korean dictator Kim Jong-un been replaced by his sister?,472,unrelated
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,1423,unrelated
US officials: Video shows American's execution,1040,unrelated
Meet The College Student Who Claims She Was The ‘Teletubbies’ Sun Baby,2227,discuss
Tropical spider burrows under man's skin through scar,2338,discuss
"US hostage 'murdered' by militants in Yemen, says Hagel",115,unrelated
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,251,unrelated
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,2180,agree
Newly Discovered Mass Grave Linked to Missing Mexican Students,1095,unrelated
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,2155,discuss
American hostage in Yemen freed in military raid-Defence Ministry,892,discuss
"Audio captured at time of Michael Brown shooting, company says",321,unrelated
ISIL Beheads American Photojournalist in Iraq,662,unrelated
"Woman, Ting Su, Finds Husband Cheating With Her Own Twin, Gets Spectacular Revenge",1539,unrelated
Unconfirmed reports saying ISIS UK Hostage David Haines Beheaded,1757,discuss
Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,2367,discuss
Vogue's new digs are reportedly swarming with rats,2263,discuss
Christian Bale Drops Out of Steve Jobs Biopic,2343,discuss
Missing Mexican students 'not found in mass grave',1269,unrelated
Now the Vogue Rats Are Chewing Through Couture,821,agree
Audio of gunfire in Michael Brown case authenticated by app company,2020,unrelated
[Updated] Saudi State Television Allegedly Blurs Michelle Obama’s Face During Meeting With New Saudi King,1975,discuss
Alleged audio of Michael Brown shooting has surfaced,1817,discuss
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,1708,unrelated
Media Fooled Again? Story Claims 7 of 28 Girls On School Trip Came Home Pregnant,208,unrelated
Nasa questions whether crater in Nicaragua caused by meteorite,220,unrelated
"In New York City, Marijuana May Mean Ticket, Not Arrest",775,unrelated
Pope Francis tells boy whose dog had died that heaven is open to all,43,unrelated
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,1950,unrelated
Macaulay Culkin Dead? Another Death Hoax Circulates On Facebook,1423,unrelated
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",752,discuss
Brian Williams Demands Apology From Social Media Over Erroneous Urination Reports (Video),1854,unrelated
"280 Pound Catfish: Fisherman Makes Huge Catch In Italy, Catfish Could Set Record",204,unrelated
Rumor: Seth Rogen to Appear as Woz in Sony's Steve Jobs Film,1262,discuss
"Dogs DO go to heaven… and cats, and horses: Pope assures young boy that there is a place in paradise for animals as well",289,agree
"No, a spider (probably) didn't crawl through a man's body for several days",1826,unrelated
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,1034,unrelated
US drones hunt Isis leader in Syria,1081,unrelated
Founding Fathers-Era Time Capsule Found in Boston,388,unrelated
Islamic State May Have Fighter Jets Now After Seizing Russian-Made MiGs,2218,unrelated
Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,2039,unrelated
Apple Watch launch has new timetable: Analyst,2116,unrelated
Doubts cast over Nicaragua meteorite claim,1900,unrelated
Everyone chill! Banksy has NOT been arrested,324,unrelated
"White House Fence-Jumper Overpowered Secret Service Officer, Ran Through Much of Main Floor",1840,agree
Bali Awry,1880,discuss
A Predator Drone Has Reportedly Been Spotted Circling Above ISIS's Capital City,933,unrelated
New iOS 8 bug can delete all of your iCloud documents,1120,unrelated
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",40,unrelated
Police hunt tweed-jacket wearing man who slaps shoppers for SNEEZING,148,agree
Marijuana May Soon Spark Just a Ticket in New York,2483,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1873,unrelated
Gateway Pundit,626,unrelated
Iraqi social-media rumors claim IS leader slain,518,unrelated
Iraqi media: ISIS militants have contracted Ebola,559,unrelated
Boko Haram denies truce to release kidnapped schoolgirls,2144,discuss
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",2530,discuss
Nationwide turkey recall? Ebola-infected birds? USDA debunks the hoax,387,agree
Cheeky vandals paint giant penis on bonnet of £1.5 million Bugatti Veyron sportscar,2286,unrelated
Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,2314,unrelated
North Korea directive reveals apparent ban on sharing Kim Jong-un’s name,2520,unrelated
"Suspected meteorite leaves crater in Managua, is linked to asteroid",40,unrelated
Homeland Security: No ISIL fighters on U.S. border,2056,unrelated
Priest' claim of seeing God as a woman dismissed as hoax,1549,agree
Tim Cook Reportedly Reveals Apple Watch Waterproofing Has Improved,737,unrelated
Spurned wife leaves cheating husband and twin naked in busy car park,480,unrelated
"Man chops off own penis, throws it in a dustbin after poor show in bed",413,unrelated
Obama: murder of James Foley 'shocks the conscience of the entire world',7,unrelated
"What was fake on the Internet this week: Obama’s peace prize, pumpkin-spice condoms and insane winter snow",626,unrelated
Hospital: Man not being treated for Ebola in Kansas City,99,unrelated
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,1419,unrelated
Nun Gives Birth To Baby Boy After Suffering Intense Stomach Pains,26,unrelated
Isis militants claim to have killed US journalist James Foley,1251,unrelated
REPORT: Alleged New Audio of Michael Brown Shooting,1893,unrelated
Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau,1970,agree
FBI Probing Alleged Audio of Michael Brown Shooting,1786,unrelated
Unverified video shows beheading of aid worker David Haines,68,unrelated
Report: Tom Brokaw Wants Brian Williams Fired,1492,unrelated
That Was Fast: Christian Bale Bails on Steve Jobs Biopic,919,unrelated
"Rumor: Stainless Steel Apple Watch Will Cost $500, Gold $4,000",382,unrelated
God Is A Woman – Resurrected Father Narated,1849,agree
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,1631,unrelated
"A Vice Guide To Spending $300,000 On Dinner",1547,unrelated
Man chops off own penis after being dumped by his girlfriend,236,agree
Hoax 'Banksy Arrested in London' Story Dupes the Internet Again,1349,unrelated
Militant Group Says It Killed American Journalist in Syria,632,discuss
Rats are still running around at Vogue,639,unrelated
Apple Watch battery will require nightly charging,2213,discuss
US probing claims ISIS fighters seized airdropped weapons meant for Kurds,693,unrelated
Nasa questions whether crater in Nicaragua caused by meteorite,961,disagree
Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,305,unrelated
BATMAN VS. SUPERMAN BATMOBILE STOLEN,483,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,2192,unrelated
Spider burrowed through tourist's stomach and up into his chest,1848,unrelated
"Managua explosion not a meteorite, NASA suggests",1817,unrelated
Now the Vogue Rats Are Chewing Through Couture,30,unrelated
Does Vogue's New Office Have a Rat Infestation?,1020,unrelated
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,1058,unrelated
Vice CEO Throws Down $300K on Lavish Vegas Dinner,2251,unrelated
Nasty iOS 8 Bug Could Erase Your iCloud Drive Documents,2163,unrelated
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",1400,agree
Audio of gunfire in Michael Brown case authenticated by app company,900,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2141,unrelated
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,1439,unrelated
A Bunch Of People Thought Banksy Got Arrested But It Was A Hoax,1269,unrelated
Militant Group Says It Killed American Journalist in Syria,714,unrelated
Isis claims to behead US journalist,2115,unrelated
Watch moment TV weatherman is caught urinating in the bushes LIVE on camera,1854,unrelated
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,93,unrelated
Paul Revere's 1795 time capsule unearthed,1442,unrelated
Nicaragua Meteorite Impact Theory May Be Meteor-wrong,724,unrelated
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,186,unrelated
"Hoax Report Claims 250,000 Texas Turkeys Infected With Ebola",1606,unrelated
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,1002,unrelated
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,2115,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,1195,discuss
Vigilantes cut off alleged rapist's penis,1981,agree
Urgent: The Leader of ISIL 'Abu Bakr al-Baghdadi' Killed! / Photo,81,unrelated
"Lady on FB: I'm 41, Intersex, and Fucked Michael Phelps on First Date",89,unrelated
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,1439,unrelated
Report: US Drones Over Syria Looking for ISIS Leader Abu Bakr al-Baghdadi,909,unrelated
Priest who died for 48 minutes says he met God and she’s a woman,2515,agree
Mexico checks if 43 missing students in mass grave,1822,discuss
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,1686,unrelated
Sources: Guns N' Roses Frontman Axl Rose Found Dead in West Hollywood Home at Age 52,633,unrelated
"Rodney Constantine, Newfoundland Suspect, Keeps Facebook Pledge To Turn Himself In",2524,unrelated
"Christian Bale passes on role of Steve Jobs, actor reportedly felt he wasn't right for part",1095,unrelated
VIDEO: Son Stuns Parents By Paying Off Their Mortgage As Christmas Surprise,2072,unrelated
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,1646,unrelated
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",1393,unrelated
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,2047,discuss
The next Apple Watch could be platinum,1415,discuss
"Vice Media Chief Said to Pay $300,000 for Dinner for 30",377,unrelated
EXCLUSIVE: New York Mag’s Boy Genius Investor Made It All Up,1693,unrelated
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1638,agree
"Obama, Outraged Over Beheading, Vows to Stay on Course",1251,unrelated
"11 Tripoli Planes Still Missing, Sparks 9/11 Concerns",920,discuss
Report of Kim Jong-un’s ankle injury add fuel to rumours about his absence,2417,discuss
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,1355,unrelated
