Headline,Body ID,Stance
Isis 'fed murdered kidnap victim to his own mother after she travelled to their headquarters and demanded to see him',1530,unrelated
WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,267,unrelated
Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,1539,unrelated
"Obama, Outraged Over Beheading, Vows to Stay on Course",524,unrelated
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",1761,discuss
Paul Rudd Is Not the Viral Video Hero Who Tackled a Gay Basher in Dallas,853,unrelated
Vladimir Putin’s Motorcade Looks Like A Massive Knob,1832,unrelated
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",938,unrelated
Christian Bale to play Steve Jobs in upcoming biopic,2096,unrelated
"Islamic State, in video titled ""A Message to America,"" beheads American journalist James Wright Foley who was kidnapped in 2012",1747,agree
Shots Heard In Alleged Brown Shooting Recording [AUDIO],2002,unrelated
"In Kim Jong Un's absence, his sister may rule. Or not.",2313,discuss
Anna Wintour 'refuses to work at new World Trade Center Vogue office due to rat infestation',1045,discuss
Report claims Kim Jong-un underwent surgery to repair fractured ankles,1689,unrelated
Google Grows With $1.6 Billion in California Office Deals,2096,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1034,unrelated
Nicaragua Meteorite Impact Theory May Be Meteor-wrong,1744,unrelated
Saudi Arabian cleric issues fatwa against snowmen,2167,agree
"Hoax Alert: Father O’Neal, Who Has Met God and Thinks She’s a Woman, Is Made Up (Just Like God Herself)",2043,unrelated
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",1888,unrelated
Nun gives birth to surprise baby after complaining of stomach pains,391,unrelated
Big Bank Hank dead: Sugarhill Gang member and rapper dies aged 57,1996,unrelated
Axl Rose Found Dead of Sh*tty Hoax Website at Age 52,144,unrelated
Has Ebola infected Isis militants in Mosul?,1034,unrelated
[Updated] Saudi State Television Allegedly Blurs Michelle Obama’s Face During Meeting With New Saudi King,833,discuss
Isis video claims to show beheading of British hostage David Haines,1301,unrelated
'Jihadi John' identified: ISIS killer named as Mohammed Emwazi from West London,1427,unrelated
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,2372,discuss
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,2020,unrelated
"11 Tripoli Planes Still Missing, Sparks 9/11 Concerns",1660,unrelated
Nigeria says it has deal with Boko Haram to release kidnapped girls,1637,unrelated
'Jihadi John': Isis fighter named as Mohammed Emwazi from west London,1815,unrelated
Soldier shot near Canadian parliament building,892,unrelated
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,81,unrelated
"Gill Rosenberg, former IDF soldier, possibly captured by ISIS while fighting with Kurds",1173,discuss
"Boko Haram denies truce, says kidnapped girls married",1921,unrelated
Pentagon: death of al Shabaab leader in U.S. strike would be major blow,932,unrelated
Street Artist BANKSY Arrested? Again?,667,unrelated
"Luke Somers, American Hostage, Is Killed During Rescue Attempt in Yemen, U.S. Official Says",271,unrelated
Report: Fence jumper made it into East Room of White House,508,unrelated
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,1385,unrelated
Israeli Canadian fighting ISIS posts on Facebook: I'm safe and secure,2142,agree
"Jihadi John named as Mohammed Emwazi, from west London",1107,unrelated
"Gene Munster Predicts $499 Steel Apple Watch, $4,999 for 18k Gold Edition",1572,unrelated
Small Meteorite Strikes in Nicaragua's Capital City of Managua,2129,unrelated
"Video showing American journalist beheaded believed real, officials and family say",511,unrelated
Islamic State claims to have beheaded American journalist,2453,unrelated
This Is What The Sun Baby From ‘Teletubbies’ Looks Like Now,1623,agree
Media outlets identify 'Jihadi John',997,discuss
Nun who GAVE BIRTH to baby boy after suffering agonising stomach pains 'had no idea' she was pregnant,220,unrelated
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,1885,unrelated
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1530,unrelated
A Letter Lego Sent to Parents in 1974 Holds an Important Message for the Parents of 2014,547,agree
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,477,unrelated
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,1981,agree
"At CBS Detroit, Fan Site 'Scuttlebutt' Is Enough to Publish Batmobile Rumor",1311,unrelated
Islamic State claims to have beheaded American journalist,1744,discuss
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,900,unrelated
Mum Offers to Sell Twin Boy to Save Twin Girl,1627,agree
Conde Nast's rat problem at One World Trade Centre: From red carpets to rodent droppings,959,discuss
From bendgate to hairgate: Now iPhone 6 users complain the device is ripping out their hair,2303,unrelated
Ottawa shooting: Slain soldier named as Nathan Cirillo while suspect identified as Michael Zehaf-Bibeau,2002,unrelated
Tiger Woods Is Selling His Private Island For $7.1 Million,1375,agree
Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,2481,discuss
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,2075,discuss
Christian Bale Pulls Out of Upcoming Steve Jobs Biopic,1406,unrelated
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,984,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1385,unrelated
"ISIS Militants In Mosul Have Contracted Ebola, Iraqi Media Sources Claim",559,unrelated
Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,220,unrelated
Small red book among finds in 113-year-old Boston time capsule,1471,unrelated
"NYPD to stop arresting for low-level marijuana charges, will issue tickets instead: source",2389,discuss
"No, Saudi TV Didn't Blur Out Michelle Obama's Face When the President Met King Salman",1343,unrelated
Female Israeli fighter said abducted by Islamic State  Read more: Female Israeli fighter said abducted by Islamic State,1319,unrelated
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',1921,unrelated
Report: Apple Watch Will Need Charging Every Day,1048,unrelated
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",40,unrelated
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",2142,discuss
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,724,unrelated
Nigeria says ceasefire agreed with Boko Haram,1896,discuss
Islamic State using 'SCORPION bombs' to terrorise victims,2127,unrelated
Apple may launch 12-inch MacBook Air with Retina Display,1097,unrelated
North Korea reportedly bans anyone sharing Kim Jong Un's name,1648,discuss
Missing Libyan jetliners raise fears of terror attacks on 9/11,1343,unrelated
"Jess Smith, 19, Claims She Was Teletubbies' Giggling Baby: What Did She Get Paid?",1212,unrelated
New iOS 8 bug can delete all of your iCloud documents,1224,unrelated
HBO in talks with Apple to be launch partner for coming web service 'HBO Now',551,unrelated
Michael Zehaf-Bibeau was shot nearly a dozen times before Kevin Vickers fatally wounded him,1568,unrelated
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",320,unrelated
Has Ebola infected Isis militants in Mosul?,2025,discuss
Steve Jobs Biopic Eyes Seth Rogen to Play Apple Co-Founder Steve Wozniak,1197,unrelated
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,968,unrelated
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,1358,unrelated
"Nun gives birth, intends to keep baby",731,unrelated
"McDonald’s Removing Big Mac, Apple Pies And Eliminating Large Size Options",776,unrelated
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",2314,unrelated
"Islamic Tribunal Using Sharia Law In Texas Has Been Confirmed Tribunal members say they will avoid Sharia's ""criminal law.""",1049,unrelated
Pentagon: 1 weapons bundle seized by militants,1708,unrelated
An accidental delivery of arms to the Islamic State and the problem with airdrops,513,unrelated
"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",993,unrelated
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",1569,unrelated
Video shows ISIL beheading of photojournalist James Foley,2127,unrelated
Iraq Says Arrested Woman Is Not The Wife of ISIS Leader al-Baghdadi,170,unrelated
Cheese blamed for North Korean leader Kim Jong-un's broken ankles,524,unrelated
Opposition group: ISIS militants training to fly warplanes in Syria,805,unrelated
'Hairgate': iPhone hit by new social media storm,431,unrelated
"Gill Rosenberg, former IDF soldier, possibly captured by ISIS while fighting with Kurds",573,unrelated
GRAPHIC CONTENT: Girl sneers at man's tiny penis so he CHOPS IT OFF and bins it,1249,unrelated
WHO investigates media reports ISIS fighters contracted Ebola,267,unrelated
Mexican cartel leader kills self; bodies in grave not missing students,1825,unrelated
Lego letter from the 1970s still offers a powerful message to parents 40 years later,547,discuss
"Dead for 48 minutes, Catholic Priest claims God is female",478,unrelated
Seth Rogen to play Woz in Jobs biopic,1489,unrelated
Eye-catching! Rare sighting of Anna Wintour without her trademark sunglasses as she leaves 'rat-infested' Vogue office,304,unrelated
Magic Mushrooms Found on Buckingham Palace Grounds,2480,discuss
Shots Heard In Alleged Brown Shooting Recording [AUDIO],2118,discuss
"Meet Magneto Boy, the kid who attracts metal with his body",1433,agree
Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,2211,disagree
"Gold Apple Watch Edition price? Speculators say at least $10,000",333,unrelated
Now THAT'S a Royal trip! Alan Titchmarsh finds psychedelic mushroom in the Queen's garden at Buckingham Palace,2478,agree
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",816,unrelated
Seth Rogen set to play Steve Wozniak in Danny Boyle's Steve Jobs biopic,1002,discuss
If Only A Bird Really Did Poop on Putin,1957,agree
Pumpkin Spice condoms? Don't fall for this hoax.,831,unrelated
A Man Says Comcast Called His Boss And Got Him Fired After He Complained About Its Service,1355,unrelated
Google Grows With $1.6 Billion in California Office Deals,586,unrelated
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,1471,unrelated
"Mass Graves Found In Mexico, Near Place Where 43 Students Went Missing",702,discuss
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",40,unrelated
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",720,unrelated
Missing American journalist reportedly beheaded by Islamic State ,1857,unrelated
Homeless man who received a meal and hotel stay after spending $100 donation on food for friends insists it was NOT a hoax – despite new witness insisting there was no way he could have been secretly filmed,1922,discuss
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,125,unrelated
Tom Brokaw Wants Brian Williams Fired Over Iraq Helicopter Story: Report,833,unrelated
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,2175,unrelated
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,1819,agree
White House Fence Jumper Made It Further Into Building Than Reported,311,unrelated
Jihadi John ‘identified as British man from West London’,2470,unrelated
This Is a Truly Horrifying Story About a Spider,43,unrelated
Isis claims it has US airdrop of weapons,1597,discuss
ISIS militants trick mother into ‘eating her kidnapped son’,1659,unrelated
BREAKING: British-born hostage 'KILLED in failed rescue attempt',120,unrelated
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,1582,agree
"Gold Apple Watch Edition Could Cost As Much As $1,200",742,unrelated
Apple may launch 12-inch MacBook Air with Retina Display,1362,discuss
Rep. Duncan Hunter: 'At Least 10' ISIS Fighters Caught at Mexican Border,2093,discuss
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,373,unrelated
Sugarhill Gang rapper Big Bank Hank dead at 57,639,unrelated
Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),1530,unrelated
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",2463,discuss
CNN audio: Is this the moment Michael Brown was shot?,1481,unrelated
Obama denounces killing of journalist James Foley and pledges ‘justice’,1166,unrelated
Wife and son of Islamic State leader Abu Bakr al-Baghdadi detained in Lebanon,1544,unrelated
"Vice Media Chief Said to Pay $300,000 for Dinner for 30",640,unrelated
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,115,unrelated
"This boy nearly died, now he has a superpower like Marvel’s Magneto",1426,unrelated
Parliament Hill shooting: Sergeant-At-Arms Kevin Vickers the family hero who took down Ottawa gunman,388,unrelated
"Non, le lancement du nouveau «Star Wars» ne sera pas devancé à cet été",1087,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,132,unrelated
"Calm down everyone, Banksy hasn't been arrested: 9 clues that it's a hoax",2051,agree
Magic Mushrooms Found on Buckingham Palace Grounds,1524,unrelated
Did NBC Nightly News Go Live To A Man Who Was Taking A Piss?,1926,discuss
Pentagon: 1 weapons bundle seized by militants,1239,unrelated
Best Christmas present ever? Heartwarming moment app developer reveals to his parents he had paid off their mortgage,377,unrelated
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,1206,discuss
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",1439,unrelated
Seth Rogen to Star as Steve Wozniak in Sony's Steve Jobs Biopic [Updated],614,discuss
IS Militants Kill 300 Iraqi Soldiers with Chlorine Gas,1136,discuss
Big Bank Hank of The Sugarhill Gang is dead at 57,1190,agree
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,1289,unrelated
Man chops off own penis after being dumped by his girlfriend,913,unrelated
"Video showing American journalist beheaded believed real, officials and family say",984,unrelated
"The rapper, the hacker and the terror travel guide writer. Is one of these British extremists Jihadi John? Three potential Islamic State 'Beatles' emerge as MI5 'zeroes in' on murderer who beheaded U.S. journalist James Foley",626,unrelated
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",608,unrelated
Meteorite leaves crater in Nicaraguan capital Managua,1900,unrelated
Tropical spider burrowed under Bali tourist's skin,1826,unrelated
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",851,unrelated
Saudi Arabia 'fatwa over building of snowmen',2141,unrelated
Kim Jong-Un 'bans the name Kim Jong-un',1361,unrelated
REPORT: Alleged New Audio of Michael Brown Shooting,844,unrelated
Chinese State Media Warns People To Stop Calling Themselves Dumbledore,2260,agree
Developer quits using the app he was hired to make—or did he?,2458,unrelated
Jihadi John unmasked: Former Westminster University student was arrested FIVE years ago and put on a terror watch list - but he flew to Syria to join ISIS two years later,1427,unrelated
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1744,discuss
Islamic State using 'SCORPION bombs' to terrorise victims,1251,unrelated
‘Jihadi John’: The Islamic State killer behind the mask is a young Londoner,1437,unrelated
Christian Bale Exits Steve Jobs Movie (Exclusive),1658,unrelated
Anna Wintour 'refuses to work at new World Trade Center Vogue office due to rat infestation',1619,discuss
The famous “Dog whisperer” Cesar Millan died of a heart attack this morning.,695,unrelated
Vigilantes cut off alleged rapist's penis,368,unrelated
Texas City plumber's truck ends up in Syrian war,2145,agree
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,2388,discuss
Rumors of ISIS leader's death debunked,1180,unrelated
"Vice Media Chief Said to Pay $300,000 for Dinner for 30",1834,discuss
The Man Who Says Comcast Got Him Fired Has Filed a Lawsuit,1355,unrelated
"No, there aren’t any Ebola cases in Iraq",938,discuss
"Tim Cook Reportedly Showers with Apple Watch, Suggesting It’s Waterproof",1985,unrelated
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,1338,unrelated
Libya: Missing Libya Planes Spark Security Concerns,1699,unrelated
Predator drones being flown over Isil's Syrian 'capital',2412,discuss
WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,1438,unrelated
Kim Jong-un: Absent North Korean leader is 'recovering from ankle surgery',2053,discuss
"Nun gives birth, intends to keep baby",699,unrelated
Isis claims it has US airdrop of weapons,2223,unrelated
Cheese addiction breaks Kim Jong-un's ankles,885,unrelated
Air travelers wary of Ebola fears seen with surgical masks ... and a HAZMAT suit,2028,unrelated
Sugarhill Gang Rapper Big Bank Hank Dies at 57,1996,unrelated
Boko Haram denies truce to release kidnapped schoolgirls,1883,unrelated
Wife and son of Isil leader Abu Bakr al-Baghdadi 'detained at Lebanon border',1787,unrelated
BREAKING: ISIS Beheads American Journalist James Wright Foley,1093,discuss
Are Rumors of the Apple Watch in Feb True?,2116,unrelated
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,206,unrelated
Eyewitness Says Viral Video of Homeless Man Was Staged,1388,discuss
Michael Phelps’ ‘girlfriend’ reveals she was born a man – and never told the swimmer,190,unrelated
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",1340,discuss
Hospital: Man not being treated for Ebola in Kansas City,1843,unrelated
Ottawa Gunman Identified As Michael Zehaf-Bibeau,1458,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1906,unrelated
Christian Bale Pulls Out of Upcoming Steve Jobs Biopic,2017,discuss
Man chops off own penis after being dumped by his girlfriend,40,unrelated
"Boko Haram agrees to ceasefire, release of school girls",2356,discuss
Detroit Police Issue Statement That The Batmobile Is Safe,1528,agree
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,2304,unrelated
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,1875,unrelated
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",35,unrelated
Obama: murder of James Foley 'shocks the conscience of the entire world',2096,discuss
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,903,unrelated
Abdel-Majed Abdel Bary: London Rapper Identified As ISIS Militant Who Beheaded James Foley,1237,unrelated
"Christian Bale passes on role of Steve Jobs, actor reportedly felt he wasn't right for part",1226,agree
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",651,unrelated
"Lady on FB: I'm 41, Intersex, and Fucked Michael Phelps on First Date",1349,discuss
Tiger Woods prices private island at $7.1 million,1375,agree
KANYE WEST BARRED FROM ALL FUTURE AWARDS SHOWS,1731,unrelated
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,1931,disagree
A Spider Lived Inside This Tourist’s Body For 3 Days After Burrowing Into His Skin Through A Scar,1375,unrelated
Ferguson riots: audio may have captured Michael Brown shooting,816,discuss
UPDATE: Internet report of Ebola outbreak in Purdon not true,1383,unrelated
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,542,discuss
"Spider burrowed into appendix scar, crawled through WA man's body",2313,unrelated
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,1974,discuss
"Video showing American journalist beheaded believed real, officials and family say",1034,unrelated
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1864,discuss
NBC's Tom Brokaw reportedly wants Brian Williams fired over fabricated Iraq helicopter story,1545,unrelated
WTC rats scare off Anna Wintour,387,unrelated
Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls,2192,unrelated
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",1351,unrelated
Texas Truck Winds Up in Syria With Islamic Militants,1614,agree
Hospital Officials: Kansas City Patient Not Being Treated For Ebola,1843,unrelated
Street Artist BANKSY Arrested? Again?,709,discuss
Kim Jong-un drinks rare snake wine to boost love life!,2018,discuss
Urgent: The Leader of ISIL 'Abu Bakr al-Baghdadi' Killed! / Photo,1921,unrelated
Hoax 'Banksy Arrested in London' Story Dupes the Internet Again,1884,agree
BREAKING UDPATED: ISIS REPORTEDLY USE CHEMICAL WEAPONS IN KOBANE,1093,unrelated
"Wildest Apple Watch rumor yet: 100,000 apps at launch",1375,unrelated
Biological Warfare on the Horizon? ISIS Soldiers May Be Infected With Ebola,1289,unrelated
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,115,unrelated
"Boko Haram denies truce, says kidnapped girls married",1605,unrelated
Meteorite Leaves House-Sized Crater in Nicaragua’s Capital,816,unrelated
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,900,unrelated
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,239,unrelated
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,225,unrelated
US confirms death of Somalia terror group leader,1746,unrelated
Homeless man receives $100... then shocks everyone with how he spends it,1820,unrelated
There has been a shooting at the War Memorial on Parliament Hill. Unconfirmed reports say a soldier was shot.,2156,discuss
Kurds fear Isis use of chemical weapon in Kobani,2280,unrelated
Apple Users Add Hairgate to iPhone 6 Problems,1787,unrelated
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,1004,unrelated
Amazon.com to open first physical store in Manhattan: DJ,737,discuss
"That Story About a Catholic Priest Dying, Seeing God as a Woman, and Coming Back to Life? It’s Almost Definitely Fake",887,unrelated
Media outlets identify 'Jihadi John',54,unrelated
WATCH: Twitter catches fire amid rumors of Fidel Castro’s death,60,unrelated
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",2385,agree
"Jihadi John named as Mohammed Emwazi, from west London",2470,unrelated
Shots Heard In Alleged Brown Shooting Recording [AUDIO],2354,unrelated
CBI registers 'criminal conspiracy' case against Dera chief after claims 400 male followers were forcibly castrated,1281,unrelated
Kurds fear Isis use of chemical weapon in Kobani,1939,unrelated
Chugging eggnog at office party lands man in hospital,658,agree
Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,742,unrelated
Brian Williams Insists NBC News Meteorologist Did Not Pee in the Snow While on Air,1829,agree
Seth Rogen set to play Steve Wozniak in Danny Boyle's Steve Jobs biopic,1642,unrelated
Met police denies reports of Banksy arrest,2362,agree
"US Drones, Hunting for ISIS Leader, Seen Flying over Syrian Airspace",1159,discuss
Durex is not confirming or denying rumors of a “pumpkin spice” condom,1239,unrelated
Al-Shabab leader who ordered Kenya mall massacre believed killed in US drone attack in Somalia,882,unrelated
Are Rumors of the Apple Watch in Feb True?,978,discuss
Alleged audio of Michael Brown shooting released,2044,unrelated
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,251,unrelated
The rats eat Prada at Vogue NY office,304,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,1003,unrelated
Media outlets identify 'Jihadi John',1374,discuss
REPORTS: JORDANIAN KING PERSONALLY FLYING SORTIES AGAINST ISIS,2490,discuss
Kim Jong-Un 'in hospital with two fractured ankles' after ballooning to around 20 stone and going on numerous 'meet the people' walkabout PR stunts,2022,discuss
North Korea directive reveals apparent ban on sharing Kim Jong-un’s name,903,unrelated
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",1388,discuss
WAS NBC METEOROLOGIST MIKE SEIDEL PEEING IN THE SNOW ON CAMERA? A TESTY BRIAN WILLIAMS EXPLAINS,1046,discuss
Low-level marijuana possession could soon land you a ticket instead of arrest in New York City,1295,unrelated
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",359,unrelated
Judd Nelson rebuffs Internet rumors that he died of a drug overdose.,1120,unrelated
This Powerful Cartoon About The Charlie Hebdo Attack Is Not By Banksy,1747,unrelated
Bugatti Veyron Vandalized With Penis Graffiti? Viral Photo Isn’t What It Seems,1453,agree
UPDATE: Internet report of Ebola outbreak in Purdon not true,1289,unrelated
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,1506,unrelated
6 Islamist militants killed in US attack in Somalia,2130,unrelated
"Rare meteorite impact causes blast in Nicaragua's capital, Managua",524,unrelated
Unverified video shows beheading of aid worker David Haines,15,unrelated
"Kim Jong Un hospitalized with two broken ankles, reportedly from wearing heels and being overweight",2329,unrelated
Source: Tom Brokaw Wants Brian Williams Fired,2269,unrelated
Iraqi media says ISIS militants have contracted Ebola,1289,unrelated
Boko Haram denies truce to release kidnapped schoolgirls,125,unrelated
Indian worker sacked after going on leave for 24 years,2329,unrelated
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",586,unrelated
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,1385,unrelated
Apple Watch battery will require nightly charging,1839,unrelated
Rats are still running around at Vogue,2498,agree
"Luke Somers Dies In Rescue Attempt, Sister Says; Yemeni Defense Ministry Says Unnamed US Hostage Freed",2015,unrelated
Sugarhill Gang’s Big Bank Hank dead at 57,2351,agree
Christian Bale won't play Steve Jobs,1854,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,1605,discuss
"No, there aren’t any Ebola cases in Iraq",2078,unrelated
"Tiger Woods PED, PGA Tour Suspension Allegations Retracted by Dan Olsen",173,unrelated
Large space object slams Nicaragua’s capital as asteroid passes Earth,1817,unrelated
Cesar Millan is Not Dead: Dog Whisperer Death Hoax Circulates,979,agree
Reports: Boko Haram may release schoolgirls as part of deal,320,unrelated
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,2225,agree
Two blokes dared to eat 20-year-old burger for charity,1461,unrelated
An audio recording of the Michael Brown shooting has reportedly surfaced,132,unrelated
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",845,unrelated
"Omar Gonzalez, White House Fence-Jumper, Made it Farther Inside",1426,unrelated
Homeless man receives $100... then shocks everyone with how he spends it,942,unrelated
Judd Nelson rebuffs Internet rumors that he died of a drug overdose.,1400,unrelated
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,456,unrelated
Urgent: The Leader of ISIL 'Abu Bakr al-Baghdadi' Killed! / Photo,1048,unrelated
Judd Nelson rebuffs Internet rumors that he died of a drug overdose.,1549,unrelated
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,2044,unrelated
Report: Secret Service Lied About White House Fence Jumper,1274,discuss
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,2314,unrelated
"Fidel Castro Rumors Sweep Internet, but No Sign in Cuba",1918,discuss
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,570,unrelated
"US Drones, Hunting for ISIS Leader, Seen Flying over Syrian Airspace",2129,discuss
Urgent: The Leader of ISIL 'Abu Bakr al-Baghdadi' Killed! / Photo,1083,unrelated
"Reports: Jihadists Steal Commercial Jets, Raise 9/11 Fears",1489,unrelated
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',1707,unrelated
Nicaragua asks U.S. for help investigating meteorite crater,2154,discuss
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",1786,unrelated
Questions raised over Nicaragua 'meteorite',217,discuss
Iraqi social-media rumors claim IS leader slain,1253,unrelated
God is a woman- Priest who died for 48 minutes claims,603,agree
Banksy 'Arrested & Real Identity Revealed' Is The Same Hoax From Last Year,1296,unrelated
ISIL Beheads American Photojournalist in Iraq,2070,unrelated
Obama denounces killing of journalist James Foley and pledges ‘justice’,7,unrelated
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,1034,unrelated
"Rats at Vogue's NYC offices - watch your step, Anna Wintour",81,unrelated
Missing Libyan jetliners raise fears of terror attacks on 9/11,1372,disagree
Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,385,unrelated
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,1934,discuss
Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,882,unrelated
Pictured: Libyan Islamist rebels pose with planes seized from Tripoli airport as U.S. officials warn they could be used to carry out terrorist attack on 9/11 anniversary,2010,discuss
US Lawmaker: Ten ISIS Fighters Have Been Apprehended Coming Across Southern Border (Video),80,unrelated
