Headline,Body ID,Stance
"'See you Monday': N.L. man keeps Facebook promise to police, turns himself in  Read more: http://www.ctvnews.ca/canada/see-you-monday-n-l-man-keeps-facebook-promise-to-police-turns-himself-in-1.2206960#ixzz3QEDaSGxU",1950,unrelated
Second person rushed to hospital with Ebola symptoms after contact with 'patient zero' Thomas Duncan,1808,unrelated
App brush list actually do so sister you tired it?,2420,discuss
Seth Rogen set to play Steve Wozniak in Danny Boyle's Steve Jobs biopic,626,unrelated
"McDonald’s Removing Big Mac, Apple Pies And Eliminating Large Size Options",666,unrelated
US hostage Luke Somers dies after rescue bid,2247,discuss
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,1379,unrelated
"In New York City, Marijuana May Mean Ticket, Not Arrest",2389,discuss
"US hostage 'murdered' by militants in Yemen, says Hagel",892,discuss
"Google to buy big chunk of Pacific Shores, iconic Redwood City office park",993,unrelated
Canada probes Michael Zehaf-Bibeau as possible suspect in Ottawa shooting - source,1458,unrelated
"See How This Homeless Man Spends A Hundred Dollars, And Keep A Tissue Handy [Video]",1971,disagree
CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,2044,unrelated
REPORT: The Batmobile Might Have Been Stolen In Detroit,280,unrelated
Tiger Woods' agent shoots down report of failed drug test,1535,unrelated
Journalist James Wright Foley reportedly beheaded by ISIS,2045,unrelated
'Jihadi John' named as Mohammed Emwazi from London,472,unrelated
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",1921,unrelated
Islamic State Flying Three Jets in Syria,2342,unrelated
"Hoax Alert: Father O’Neal, Who Has Met God and Thinks She’s a Woman, Is Made Up (Just Like God Herself)",1605,unrelated
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,2118,discuss
FBI Probing Alleged Audio of Michael Brown Shooting,1588,unrelated
Hospital: Man not being treated for Ebola in Kansas City,1226,unrelated
"North Korean leader Kim Jong-un not missing, just having ankle surgery",2329,unrelated
Amazon Reportedly Planning An Ad-Supported Video Service That Will Be Cheaper Than Netflix,1871,unrelated
ISIS Militant “Jihadi John” Identified As Young West Londoner,1374,agree
"Report: The Apple Watch Will Only Last 2.5 Hours With ""Heavy"" Use",2240,unrelated
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,2044,unrelated
Militant Group Says It Killed American Journalist in Syria,1116,discuss
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,298,unrelated
Soldier shot near Canadian parliament building,11,unrelated
Report: Exec popped for $300k dinner after run at blackjack,1483,unrelated
Report: Taliban Detainee Swapped for Bowe Bergdahl Suspected of Trying to Return to Terrorism,1565,discuss
America's oldest time capsule unearthed at Boston statehouse after being buried in 1795 by Sam Adams and Paul Revere,1997,discuss
ISIS leader ‘killed’ in US airstrikes,1634,discuss
"Boko Haram claims to have German hostage, denies ceasefire",459,unrelated
"Is North Korea, world's most secret state, really planning a new restaurant in Scotland?",2314,unrelated
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",1547,unrelated
Christian Bale Won't Play Steve Jobs After All,1939,unrelated
"ISIS Claims an American Hostage, Kayla Mueller, Died in Airstrike in Syria",754,discuss
"No, it's not Tiger Woods selling an island in Lake Mälaren",84,unrelated
Hidden Diagnostic Port on Apple Watch Could Allow for Smart Band Accessories [Updated],1455,discuss
Lynch Mob Castrates Alleged Rapist In Rajasthan,1268,unrelated
Nigeria says ceasefire agreed with Boko Haram,171,unrelated
Aaron Sorkin Confirms Christian Bale Will Play Steve Jobs,1854,unrelated
Amazon to Open First Brick-and-Mortar Site,195,unrelated
Pentagon confirms al-Shabab leader killed in airstrike in Somalia,1306,agree
"Hostage David Haines' Murder 'Evil', PM Says",1757,discuss
Constipated goldfish operated on by North Walsham vet,773,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",1340,discuss
Man chops off his penis after his girlfriend breaks up with him,40,unrelated
Video Purports to Show Beheading of American Journalist,391,unrelated
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",539,unrelated
"A message from Jim's mom, Diane Foley:",2147,discuss
"McDonald’s Removing Big Mac, Apple Pies And Eliminating Large Size Options",505,unrelated
Homeland Security says terrorists haven't crossed U.S-Mexico border,2266,discuss
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,35,unrelated
"Islamic Tribunal Using Sharia Law In Texas Has Been Confirmed Tribunal members say they will avoid Sharia's ""criminal law.""",1416,unrelated
Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,385,unrelated
Tiger Woods Is Selling His Private Island For $7.1 Million,1212,agree
"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",1427,disagree
This Soap Opera Star Reportedly Had His Testicles Stolen By An ‘Attractive Blonde’ Organ Trafficker,1586,unrelated
WATCH: Twitter catches fire amid rumors of Fidel Castro’s death,882,unrelated
Vladimir Putin Bird Poop Video is Fake,2502,unrelated
ISIS leader ‘killed’ in US airstrikes,971,unrelated
"Islamic State, in video titled ""A Message to America,"" beheads American journalist James Wright Foley who was kidnapped in 2012",533,unrelated
Pentagon: Somali terror group leader killed in U.S. airstrike,882,unrelated
Founding Fathers-Era Time Capsule Found in Boston,1795,unrelated
Macaulay Culkin Victim of Another Online Death Hoax,498,unrelated
Banksy arrest hoax: US website claims street artist caught in Watford,2185,unrelated
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",1011,discuss
Report of quarantined Texas town NOT real; shared on a 'fake' news website,1746,unrelated
Islamic State claims to have beheaded American journalist,1873,unrelated
ISIS cracks down on five confirmed Ebola cases among fighters: official,1439,unrelated
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,1174,agree
Passenger Wears A Hazmat Suit To Dulles Airport,817,unrelated
Mexican investigators fear mass grave might hold 43 missing students,2360,unrelated
Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,574,unrelated
WHO ‘probing’ whether ISIS fighters got Ebola,1726,unrelated
Obama administration DENIES congressman's claim that 'at least ten ISIS fighters have been caught coming across the Mexican border in Texas',871,discuss
Indian civil servant sacked 'after 24-year sickie',1951,agree
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,2149,discuss
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,267,unrelated
"280 Pound Catfish: Fisherman Makes Huge Catch In Italy, Catfish Could Set Record",1913,unrelated
"Paradise is open to all, even dogs, Pope tells boy",2152,unrelated
For sale: Tiger's former island in Sweden,236,unrelated
An accidental delivery of arms to the Islamic State and the problem with airdrops,693,unrelated
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",724,unrelated
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1042,unrelated
New Audio Allegedly Captures Moment Michael Brown Was Shot,1724,unrelated
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,1239,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,345,unrelated
‘Wild Misinformation’: Brian Williams Explains the Mike Seidel Liveshot,1829,agree
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",2287,unrelated
Led Zeppelin’s Robert Plant ripped up a $924 million reunion contract,1708,unrelated
"See How This Homeless Man Spends A Hundred Dollars, And Keep A Tissue Handy [Video]",2360,unrelated
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,2509,discuss
Eye-catching! Rare sighting of Anna Wintour without her trademark sunglasses as she leaves 'rat-infested' Vogue office,30,unrelated
Constipated goldfish operated on by North Walsham vet,803,agree
Libya: Missing Libya Planes Spark Security Concerns,1644,unrelated
"Catholic Priest Dies for 48 Minutes, Comes Back to Life and Claims God Is Female",554,unrelated
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,1541,unrelated
Isis claims to behead US journalist,1016,discuss
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,722,unrelated
"Managua explosion not a meteorite, NASA suggests",731,unrelated
Purported ISIS claim: Jordan airstrike kills female US hostage,493,unrelated
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",827,agree
"Obama, Outraged Over Beheading, Vows to Stay on Course",438,unrelated
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,527,unrelated
Small Meteorite Strikes in Nicaragua's Capital City of Managua,1183,unrelated
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,186,unrelated
US drones hunt Isis leader in Syria,2385,unrelated
BREAKING Gill Rosenberg former IDF soldier was captured by ISIS,573,unrelated
Shots Heard In Alleged Brown Shooting Recording [AUDIO],1776,discuss
Apple Watch mass production kicks off in January: Report,2401,discuss
Newly Discovered Mass Grave Linked to Missing Mexican Students,1109,disagree
Meteorite Leaves House-Sized Crater in Nicaragua’s Capital,2264,discuss
"Meet Magneto Boy, the kid who attracts metal with his body",844,unrelated
Lebanon detains wife and son of Al-Baghdadi,2283,agree
#RIPFidel fuels false rumors of Cuban leader's death after another Fidel Castro dies,1534,unrelated
ISIS Video Purports To Show Beheading Of British Aid Worker,1645,unrelated
MCDONALD’S WILL STOP SERVING OVERWEIGHT CUSTOMERS BEGINNING 1/1/15,2175,unrelated
Cheese addiction breaks Kim Jong-un's ankles,1480,discuss
Marijuana May Soon Spark Just a Ticket in New York,221,unrelated
New ISIS Video Shows Militants Seizing Weapons Airdropped By US Near Kobani,2200,discuss
US Marine survives headshot from Taliban (video),532,unrelated
Macaulay Culkin Victim of Another Online Death Hoax,195,unrelated
Is Kim Jong-un Opening North Korean Restaurant in Scotland?,2389,unrelated
Taylor Lianne Chandler: Everything you need to know about Michael Phelps’ intersex girlfriend,247,discuss
HBO Reportedly in Talks with Apple for Launch of New Unbundled Streaming Service,477,unrelated
Macaulay Culkin Dead? Fans Freak Out Over Death Rumors,1028,unrelated
Isilkulskom student has gained superhero powers after shock,214,unrelated
Schoolboy who got electric shock from lamppost claims he now has magnetic powers,1503,unrelated
SEE IT: NBC meteorologist Mike Seidel appears to relieve himself during broadcast; network says he was looking for phone,1047,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",951,discuss
Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder,296,unrelated
"Fidel Castro Is Dead, According to Viral Twitter Rumors",2192,unrelated
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,220,unrelated
Terror Leader Ahmed Abdi Godane Killed in U.S. Strike,1869,unrelated
"Omar Gonzalez, White House Fence-Jumper, Made it Farther Inside",1240,unrelated
Gateway Pundit,2434,unrelated
Boko Haram denies truce to release kidnapped schoolgirls,1125,unrelated
"These egalitarian Lego instructions from the 1970s are pretty cool, but are they real?",1385,unrelated
Tropical spider 'burrowed under man's skin through scar' - video report,730,unrelated
Seth Rogen to play Steve Wozniak alongside Christian Bale's Steve Jobs,1058,unrelated
ISIS leader ‘killed’ in US airstrikes,1048,unrelated
Watch US Marine get shot in HEAD by Taliban sniper - and live to tell tale,2360,agree
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",1027,discuss
Report: Nearly a Dozen Commercial Airliners Missing Ahead of 9/11 Anniversary After Islamists Overrun Libyan Airport,1574,unrelated
AWESOME! Canadian Parliament’s Sergeant-at-Arms Kevin Vickers Takes Out Gunman,1900,agree
ISIS fighters seize weapons airdrop meant for Kurds,2448,unrelated
"Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness",1289,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,2248,unrelated
North Korea dictator Kim Jong-un 'set to open a new restaurant in SCOTLAND',1339,unrelated
Time Capsule from Paul Revere and Samuel Adams Discovered in Boston,851,unrelated
"Don't forget to tip...especially if you spend $300,000",1368,unrelated
"UPDATE: Soldier, gunman who died in Ottawa rampage identified",690,unrelated
Hoax Busted: Report on Popular 'Dog Whisperer' Cesar Millan's Death is False,2143,agree
"Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral",1545,agree
Mexico checks if 43 missing students in mass grave,702,discuss
"Boko Haram claims to have German hostage, denies ceasefire",2139,agree
How did a Texas plumber's truck end up with Syrian rebels? (+video),1009,unrelated
Not coming to a store near you: The pumpkin spice condom,2240,unrelated
‘Banksy’ Instagram tribute to Charlie Hebdo victims not posted by artist,1361,unrelated
Fence jumper reportedly made it much further into White House than Secret Service said,1778,unrelated
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,1630,agree
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,220,unrelated
The famous “Dog whisperer” Cesar Millan died of a heart attack this morning.,2080,unrelated
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,205,unrelated
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1862,disagree
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,524,unrelated
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,1615,discuss
Pentagon: ISIS seized materials airdropped to Kurds,1795,unrelated
Christian Bale quits Steve Jobs movie,844,unrelated
Al-Shabab leader who ordered Kenya mall massacre believed killed in US drone attack in Somalia,1898,unrelated
Banksy arrest hoax: Internet duped by fake report claiming that the street artist's identity has been revealed,1898,unrelated
Breaking: Soldier shot at National War Memorial in Ottawa,1988,unrelated
Report: NYPD to stop arresting people for minor marijuana offenses,1528,unrelated
Now the Vogue Rats Are Chewing Through Couture,1435,unrelated
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,267,unrelated
Penis Spray-Painted on a $2.5 Million Car Was Just for a Prank Video,1435,unrelated
Kim Had Ankle Surgery:  Source,2441,unrelated
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,2175,unrelated
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",1628,unrelated
Video Purports To Show Beheading Of U.S. Journalist By Militants,1040,unrelated
"Fidel Castro Rumors Sweep Internet, but No Sign in Cuba",858,discuss
WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,225,unrelated
New policy could reduce marijuana possession arrests,2237,discuss
Pope Francis turns out not to have made pets in heaven comment,2348,unrelated
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,1528,discuss
"Ann Arbor pizza delivery driver surprised with $2,000 tip",2532,agree
Knightscope Security Robots Are Keeping Microsoft Campuses Safe (and They Look Really Scary),1074,unrelated
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,472,unrelated
Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',1435,unrelated
ISIL allegedly kills US journalist in video,2450,discuss
Islamic State killer 'Jihadi John' named as Mohammed Emwazi,1465,unrelated
Obama denounces killing of journalist James Foley and pledges ‘justice’,1857,unrelated
Boko Haram denies ceasefire claim by Nigeria's government,646,unrelated
"Apple Watch Stainless Steel variant reportedly priced at $500, $4,000 for the gold variant",2409,unrelated
"That Story About a Catholic Priest Dying, Seeing God as a Woman, and Coming Back to Life? It’s Almost Definitely Fake",1197,unrelated
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",2526,unrelated
Nigeria and Boko Haram 'agree ceasefire and girls' release',298,unrelated
US officials: Video shows American's execution,125,unrelated
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",1498,unrelated
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,1690,discuss
"Gill Rosenberg, Canadian citizen, reportedly captured by ISIS in Syria",513,unrelated
Schoolboy who got electric shock from lamppost claims he now has magnetic powers,2415,discuss
Tiger Woods serving secret PED suspension?,1417,discuss
REPORT: Apple Isn't Happy With The Battery Life Of Its New Smartwatch,666,unrelated
Kim Jong-un ‘is so fat from eating cheese that he has broken his ankles’,1480,discuss
British man pays $460 to save constipated goldfish's life,1541,agree
Alleged Ottawa gunman: What we know so far about Michael Zehaf-Bibeau,1569,discuss
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,244,unrelated
"No, a spider (probably) didn't crawl through a man's body for several days",1500,unrelated
Cheeky vandals paint giant penis on bonnet of £1.5 million Bugatti Veyron sportscar,1144,discuss
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",958,unrelated
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,2453,unrelated
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,1938,unrelated
Homeless man receives $100... then shocks everyone with how he spends it,1020,agree
eBay developing Apple Watch software with ties to iOS app,1342,unrelated
Jordanian airstrike killed American aid worker held hostage by ISIS according to statement by militants,752,unrelated
Is Kim Jong-Un Really Opening a Restaurant in Scotland?,17,unrelated
Isis militants claim to have killed US journalist James Foley,1361,unrelated
Pentagon: Airstrike killed terror leader in Somalia,646,unrelated
Homeless man receives $100... then shocks everyone with how he spends it,8,unrelated
ISIS Reportedly Beheads American Photojournalist in Iraq,1857,unrelated
"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",1292,unrelated
REPORT: Alleged New Audio of Michael Brown Shooting,1179,unrelated
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,1293,unrelated
Is Kim Jong Un's sister Kim Yo Jong in charge?,1210,unrelated
North Korea directive reveals apparent ban on sharing Kim Jong-un’s name,125,unrelated
"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",2440,agree
"Cloistered nun gives birth to a baby  The convent: ""There is a sister"" [Google Translate]",2492,agree
Video Purports To Show Beheading Of U.S. Journalist By Militants,1093,discuss
Jordan’s King Abdullah Did Not Personally Fly Airstrikes On ISIS,773,unrelated
Report: British intelligence has identified Foley's killer,382,unrelated
Rep. Duncan Hunter: 'At Least 10' ISIS Fighters Caught at Mexican Border,1498,unrelated
Elderly Woman Arrested for Kidnapping Neighbor’s Cats & Making Fur Coats,2016,unrelated
"Why the most expensive Apple Watch will probably cost around $10,000",472,unrelated
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,692,unrelated
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,2175,unrelated
Pants on Fire: Duncan Hunter makes unconfirmed claim Border Patrol caught at least 10 ISIS fighters,2261,discuss
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",1042,unrelated
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",1267,discuss
Wife and son of Islamic State leader Abu Bakr al-Baghdadi detained in Lebanon,258,unrelated
"Whoa, Paul Rudd Was One of the Airport Heroes Who Took Down the Homophobe",2514,agree
Media outlets identify 'Jihadi John',1800,discuss
11 aircraft are missing from ‘terrorist-held’ Tripoli airport ahead of 9/11 anniversary,1958,agree
Research Medical Center denies reports that a patient has Ebola,2443,unrelated
Tropical spider burrowed under Bali tourist's skin,1797,disagree
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",530,unrelated
"Former Porn Star Behind YouTube Sensation ‘DC Toy Collector,’ Makes $5 Million Per Year Unboxing Disney Toys",304,unrelated
Doubts cast over Nicaragua meteorite claim,2264,discuss
Al-Shabaab Terror Group Leader Killed in U.S. Airstrike,2268,unrelated
Photo gallery: Amazing £300 operation by North Walsham vet on constipated goldfish,1506,unrelated
Pentagon: ISIS seized materials airdropped to Kurds,388,unrelated
"Would you pay $10,000 for the Apple Watch?",2187,discuss
CNN Airs Alleged Audio from Michael Brown Shooting,2434,discuss
Jose Canseco shoots self in hand,2352,agree
"Are missing students in mass graves found near Iguala, Mexico?",1156,discuss
Apple may launch 12-inch MacBook Air with Retina Display,2362,unrelated
"Marine Gets Shot in the Head, Walks Away",2267,unrelated
How did a Texas plumber's truck end up with Syrian rebels? (+video),2344,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,1974,unrelated
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',13,unrelated
ISIS Seemingly Beheaded American Journalist James Wright Foley,2404,unrelated
"Vice CEO Shane Smith reportedly spent $300,000 on a steak dinner at CES",505,unrelated
"Op-Ed: Hoax – Priest who never existed claims he died, saw female God",1605,unrelated
Microsoft Tried Out Robot Security Guards on Its Silicon Valley Campus,1457,unrelated
Was The Video Of That Homeless Man Doing Good Deeds With $100 All An Elaborate Hoax!?,320,unrelated
TBS speeds up Seinfeld 7.5% to gain an extra 2 minutes of commercial ad time.,612,unrelated
Man chops off his own penis after girlfriend told him he was no good in bed,1434,discuss
ISIS Releases YouTube Video Showing 10-Year-Old 'Martyr' Allegedly Killed in Battle,2372,unrelated
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,1254,discuss
ISIL Beheads American Photojournalist in Iraq,1589,agree
Canadian Soldier Shot At Ottawa War Memorial: Report,40,unrelated
#Hairgate: iPhone 6 users say device pulls out hair,431,unrelated
"Homeless man who became a YouTube sensation after spending $100 on food for his beggar friends gets a surprise Christmas meal, makeover and night in a hotel in new video... but is it all a hoax by a 'serial prankster'?",1681,unrelated
Journalist James Wright Foley reportedly beheaded by ISIS,381,unrelated
"Apple Watch Gold Edition may cost as much as $5,000",1498,unrelated
"Boko Haram denies truce, says kidnapped girls married",2156,unrelated
ESPN’s Domestic Abuse Tonight Panel Will Be 100% Dudes,1500,disagree
Report: HBO Now coming to Apple TV next month,342,unrelated
Photo gallery: Amazing £300 operation by North Walsham vet on constipated goldfish,1439,unrelated
More American Weapons for ISIS,168,unrelated
"This boy nearly died, now he has a superpower like Marvel’s Magneto",1839,unrelated
Crank-Boosting Behind Top Apps in App Store,2087,unrelated
Kim Jong-Un's Scottish Dog Meat Restaurant Is Probably Fabricated Shite,2148,discuss
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,225,unrelated
Islamic State claims to have beheaded American journalist,1720,unrelated
"No, there aren’t any Ebola cases in Iraq",2138,agree
Boko Haram ceasefire ignored as violence flares in Borno state,1681,discuss
ISIS Beheads American Journalist,1627,unrelated
News sites fall for Putin bird-dropping video,1006,unrelated
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,1905,unrelated
"No, Banksy hasn’t been arrested",431,unrelated
Dera Sacha Sauda Chief Forced Castration of 400 Devotees? CBI Files Case Against 'MSG: The Messenger of God' Actor,2265,discuss
ISIL video claims beheading of kidnapped journalist James Foley,1034,unrelated
Media outlets identify 'Jihadi John',1724,discuss
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,139,unrelated
Graffiti Artist Banksy Arrested In London; Identity Revealed,2412,unrelated
ISIS Reportedly Beheads American Photojournalist in Iraq,1627,unrelated
ISIL Beheads American Photojournalist in Iraq,1385,unrelated
Experts: More facts needed on purported audio recording of Michael Brown shooting,633,unrelated
Michael Phelps' girlfriend was born male but did not tell swimmer about her past,599,agree
Homeland Security: No ISIL fighters on U.S. border,1148,unrelated
20-Year-Old Quarter Pounder Looks About the Same,793,agree
TBS speeds up Seinfeld 7.5% to gain an extra 2 minutes of commercial ad time.,2124,unrelated
Pictured: Recent Muslim convert Michael Zehaf-Bibeau who shot dead a solider and opened fire on Canadian Parliament,1458,unrelated
BREAKING: British-born hostage 'KILLED in failed rescue attempt',1500,unrelated
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",1530,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,900,unrelated
Video: Islamic State Claims to Have Captured US Weapons Airdrop Near Kobane,2404,discuss
ISIS Reportedly Beheads American Photojournalist in Iraq,2526,unrelated
Apple Watch may be powered by Samsung processor,1835,unrelated
URGENT: ISIS leader Abu Bakr al-Baghdadi allegedly killed by US airstrikes,1889,discuss
"A message from Jim's mom, Diane Foley:",1547,unrelated
'Banksy' Reacts To Paris Attack With Poignant Drawing,526,unrelated
Iraqi media says ISIS militants have contracted Ebola,1461,unrelated
Wife and son of Isil leader Abu Bakr al-Baghdadi 'detained at Lebanon border',72,unrelated
Report: 4 ISIS Terrorists Caught at Southern Border in 36 Hrs,570,unrelated
Michael Phelps' Reported Girlfriend Reveals She Was Born Intersex,1847,agree
Homeland Security: No ISIL fighters on U.S. border,871,discuss
"Why the Gold Apple Watch Edition Must Cost $10,000",1157,unrelated
Founding Fathers-Era Time Capsule Found in Boston,419,unrelated
Strange mark turns out to be tropical spider burrowing under vacationer's skin,2175,unrelated
DHS Rebuffs Congressman’s Claim ISIS Infiltrating Southern Border,213,unrelated
Shots Heard In Alleged Brown Shooting Recording [AUDIO],2256,unrelated
"Kayla Jean Mueller, U.S. hostage, killed in Jordan airstrike, ISIS claims",1588,unrelated
Missing Libyan Jetliners Raise Fears of Suicide Airliner Attacks on 9/11,2309,unrelated
Mexico Says Students Not Among Dead in Mass Grave,2125,unrelated
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",1873,unrelated
"Rare Case: Seven Bosnian Girls, Aged 13 And 14, Fall Pregnant After Five-Day School Trip; Parents Outraged After School Cites 'Parental Neglect'",139,unrelated
Female Israeli fighter said abducted by Islamic State  Read more: Female Israeli fighter said abducted by Islamic State,387,unrelated
Meteorite leaves crater in Nicaraguan capital Managua,1825,discuss
Christian Bale Drops Out of Steve Jobs Biopic,1939,unrelated
Incredible Video Shows A US Marine Surviving Being Shot In The Head By A Sniper In Afghanistan,1029,unrelated
CBS News Names Canadian Parliament Shooting Suspect,2302,unrelated
"Leader of Qaeda-Linked Somali Group Is Dead, U.S. Says",1176,discuss
Isis militants claim to have killed US journalist James Foley,855,unrelated
Terrorism fears rise amid reports of stolen jetliners,1681,unrelated
Former British Rapper Reportedly Under Investigation for James Foley Beheading,592,unrelated
Country Music Legend Willie Nelson Dies at Age 81,1383,unrelated
Report: Christian Bale Just Bailed on the Steve Jobs Movie,1658,unrelated
Durex on Rumored ‘Pumpkin Spice’ Condom: No Comment,2354,discuss
Ottawa Gunman Identified As Michael Zehaf-Bibeau,2256,unrelated
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,225,unrelated
Missing Mexican students 'not found in mass grave',1613,discuss
"Pizza delivery man gets tipped more than $2,000 for a single delivery",1699,unrelated
Michelle Obama’s face blurred by Saudi state television,1342,unrelated
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,35,unrelated
"A message from Jim's mom, Diane Foley:",2453,unrelated
Detroit Police Issue Statement That The Batmobile Is Safe,1673,unrelated
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",1251,unrelated
Parliament Hill shooting: Sergeant-At-Arms Kevin Vickers the family hero who took down Ottawa gunman,757,unrelated
An Indian Civil Servant Just Got Sacked After Not Turning Up For Work For 25 Years,1951,agree
"Apple Watch to Feature Time-Only 'Power Reserve' Mode, Prototypes Disguised as Samsung Watches",2283,unrelated
"A Vice Guide To Spending $300,000 On Dinner",1905,unrelated
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,992,discuss
The Case of the Stolen Batmobile Has Been Solved,734,unrelated
Soldier shot in Ottawa at War Memorial,1325,unrelated
BREAKING: ISIS Beheads American Journalist James Wright Foley,2070,unrelated
Scientists Doubt That Meteor Caused Crater In Nicaragua,757,unrelated
Islamic State reports youngest jihadist 'martyred' in battle,2176,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,2296,unrelated
