Headline,Body ID,Stance
Cheese blamed for North Korean leader Kim Jong-un's broken ankles,1097,unrelated
Bali Awry,2297,unrelated
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,2118,discuss
Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau,2087,unrelated
Someone Spraypainted A Penis On A £1.5m Bugatti Veyron And It Went Very Viral,1453,agree
Bird defecates on Vladimir Putin during speech (video),1155,unrelated
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,1569,unrelated
"Piper Jaffray pegs stainless steel Apple Watch price at $499, Edition at $4,999",885,unrelated
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,1459,unrelated
EXCLUSIVE: New York Mag’s Boy Genius Investor Made It All Up,945,unrelated
New Rumour Suggests Apple Watch to Launch in February,557,unrelated
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,724,unrelated
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",1900,unrelated
Airport worker strips naked at Russian airport,1831,unrelated
11 aircraft are missing from ‘terrorist-held’ Tripoli airport ahead of 9/11 anniversary,1489,unrelated
ISIS Beheads American Journalist,2453,unrelated
DNA Tests Confirm Lebanon Is Holding ISIS Leader’s Child,1787,unrelated
Cameron vows to hunt down IS 'monsters' after Haines murder,588,agree
US officials: Video shows American's execution,511,unrelated
"US hostage 'murdered' by militants in Yemen, says Hagel",1148,unrelated
High School Student Rumored to Have Made $72 Million Trading Stocks,2252,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",34,discuss
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,2248,unrelated
Nicaragua says meteorite probable cause of blast in capital,345,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,1821,unrelated
Batman Set To Play Steve Jobs In Upcoming Biopic,1299,disagree
Ottawa shooting: Slain soldier named as Nathan Cirillo while suspect identified as Michael Zehaf-Bibeau,1458,unrelated
"White House Fence Jumper Got Farther Than Previously Thought, Sources Say",1488,discuss
Islamic State May Have Fighter Jets Now After Seizing Russian-Made MiGs,295,unrelated
Jordanian airstrike killed American aid worker held hostage by ISIS according to statement by militants,105,unrelated
Insurgents killed in Nigeria despite alleged truce with Boko Haram,1681,discuss
Seth Rogen to play Woz in Jobs biopic,616,unrelated
Isis Syria News: Iraqi Pilots 'Training Isis Fighters' to Fly Captured Planes,2068,discuss
"No, a bird didn't poop on Vladimir Putin",225,unrelated
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",2283,discuss
"Gene Munster Predicts $499 Steel Apple Watch, $4,999 for 18k Gold Edition",666,unrelated
Sugarhill Gang rapper Big Bank Hank dead at 57,944,unrelated
Kim Jong-un 'so fat he has fractured his ankles',1103,unrelated
Report: Tom Brokaw Wants Brian Williams Fired,1545,unrelated
"Rats at Vogue's NYC offices - watch your step, Anna Wintour",891,unrelated
"Gene Munster Predicts $499 Steel Apple Watch, $4,999 for 18k Gold Edition",877,discuss
ISIS Getting Ebola,1122,discuss
ISIS Seemingly Beheaded American Journalist James Wright Foley,1500,unrelated
"Obama, Outraged Over Beheading, Vows to Stay on Course",1905,unrelated
"Vice CEO Shane Smith reportedly spent $300,000 on a steak dinner at CES",1547,unrelated
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,2042,agree
Low-level marijuana possession could soon land you a ticket instead of arrest in New York City,1718,unrelated
Islamic State flying three jets in Syria: monitor,1606,discuss
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,132,unrelated
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,258,unrelated
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",481,discuss
ISIL allegedly kills US journalist in video,2525,unrelated
"Apple Watch users will need to recharge nightly, company still working to improve uptime before launch",1702,discuss
"ISIS Militants In Mosul Have Contracted Ebola, Iraqi Media Sources Claim",1921,unrelated
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,2367,discuss
Rapper Big Bank Hank of Sugarhill Gang dies at 57,2340,discuss
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,844,unrelated
Police find mass graves with at least '15 bodies' near Mexico town where 43 students disappeared after police clash,251,unrelated
Mystery man slaps shoppers around head for sneezing,381,unrelated
"U.S. accidentally delivered weapons to the Islamic State by airdrop, militants say",2223,unrelated
Is this the world's oldest burger? Man claims to have kept McDonald's Quarter Pounder for 20 YEARS,1494,unrelated
"Report: The Apple Watch Will Only Last 2.5 Hours With ""Heavy"" Use",1725,discuss
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1549,unrelated
"No, Vladimir Putin did not get pooped on by a bird during a First World War speech",1155,unrelated
Abdel-Majed Abdel Bary: London Rapper Identified As ISIS Militant Who Beheaded James Foley,850,discuss
Sugarhill Gang Rapper ‘Big Bank Hank’ Dies at 57,40,unrelated
This Powerful Cartoon About The Charlie Hebdo Attack Is Not By Banksy,2360,unrelated
Police find mass graves with at least '15 bodies' near Mexico town where 43 students disappeared after police clash,1670,unrelated
CNN Posts Alleged Audio of Michael Brown Shooting,1950,unrelated
Islamic State reports youngest jihadist 'martyred' in battle,816,unrelated
Video Purports to Show Beheading of American Journalist,984,unrelated
Dog found abandoned outside railway station with suitcase of his belongings,2483,agree
"Gold Apple Watch Edition price? Speculators say at least $10,000",60,unrelated
What This Homeless Guy Did With $100 Completely Stunned The Man Who Gave It To Him,2492,unrelated
Christian Bale will not play Steve Jobs,2343,discuss
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,1982,unrelated
Macaulay Culkin Dead?,2252,unrelated
"Islamic State training pilots to fly MiG fighter planes, says monitoring group",487,unrelated
"Rare Case: Seven Bosnian Girls, Aged 13 And 14, Fall Pregnant After Five-Day School Trip; Parents Outraged After School Cites 'Parental Neglect'",2130,unrelated
GOP Rep. Duncan Hunter Claims 'At Least' 10 ISIS Fighters Apprehended On Texas Border,1502,unrelated
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1862,disagree
"UPDATE: Soldier, gunman who died in Ottawa rampage identified",1883,unrelated
"No, Banksy has not been arrested (sigh)",258,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,206,unrelated
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,564,unrelated
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,1637,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,1040,unrelated
Seth Rogen Eyed to Play Apple's Steve Wozniak in Christian Bale's Steve Jobs Movie (Exclusive),2410,unrelated
Video Purports To Show Beheading Of U.S. Journalist By Militants,2070,unrelated
The Arrest of the ISIS Leader's Wife and Son,2360,unrelated
Dog abandoned at Ayr station with belongings in suitcase,530,unrelated
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",2115,unrelated
Kim Jong-Un planning Scottish restaurant,126,unrelated
Homeland Security says terrorists haven't crossed U.S-Mexico border,625,unrelated
Weatherman caught peeing live on camera,1047,unrelated
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,2314,unrelated
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,1313,agree
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,682,unrelated
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",1840,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,844,unrelated
Report: Taliban Detainee Swapped for Bowe Bergdahl Suspected of Trying to Return to Terrorism,1569,unrelated
Mexico finds 4 more graves at site of suspected student massacre,2385,unrelated
US hostage Luke Somers dies after rescue bid,115,unrelated
IS Fighters Seize Weapons Cache Meant for Kurds,1026,unrelated
"Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom",614,unrelated
Strange mark turns out to be tropical spider burrowing under vacationer's skin,962,unrelated
ISIS executioner 'Jihadi John' identified as Mohammed Emwazi,1780,discuss
Canadian Soldier Shot At Ottawa War Memorial: Report,649,unrelated
Shots Heard In Alleged Brown Shooting Recording [AUDIO],2313,unrelated
ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,405,unrelated
Report: Fence jumper made it into East Room of White House,311,unrelated
Alleged audio of Michael Brown shooting has surfaced,776,unrelated
Is this the world's oldest burger? Man claims to have kept McDonald's Quarter Pounder for 20 YEARS,529,unrelated
"Obama, Outraged Over Beheading, Vows to Stay on Course",1358,unrelated
Amazon's first brick-and-mortar store said to open in Manhattan,1931,unrelated
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,539,unrelated
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,1666,discuss
Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,2072,unrelated
Report: Possible audio tape of Michael Brown shooting,1252,unrelated
ISIS Militant “Jihadi John” Identified As Young West Londoner,2328,unrelated
'There is no limit to their depravity' Islamic State FEED mother her own SON,5,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,2234,unrelated
KIM DINE WITH ME: Porky president Kim Jong-un to open UK restaurant serving DOG,2148,discuss
Unconfirmed reports saying ISIS UK Hostage David Haines Beheaded,68,unrelated
Report: Michael Phelps’ Tinder ‘Girlfriend’ Was Born Male; “We Made Love During Halftime”,1847,discuss
Meteorite leaves crater in Nicaraguan capital Managua,2154,discuss
Taliban member swapped by Obama for Bowe Bergdahl tried to return to terror: report,186,unrelated
US Marine survives headshot from Taliban (video),633,unrelated
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,1803,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1588,discuss
Woman spends a week in KFC to get over her break up,2087,discuss
The Case of the Stolen Batmobile Has Been Solved,1939,unrelated
A New iOS 8 Bug Can Delete All Of Your iCloud Documents,1518,agree
Microsoft's Silicon Valley campus now guarded by Daleks,2529,agree
"This boy nearly died, now he has a superpower like Marvel’s Magneto",1372,unrelated
Claim: Comcast Got Complaining Customer Fired From His Job,1787,unrelated
Christian Bale Won't Play Steve Jobs After All,932,unrelated
Christian Bale in Talks to Star in Sony's Steve Jobs Film,1296,unrelated
Sugarhill Gang rapper Big Bank Hank dies at age 57,1996,unrelated
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,1034,unrelated
"Brian Williams: No, Our Meteorologist Was Not Peeing on Live TV",1968,agree
"Soldier shot, Parliament locked down after gunfire erupts at war memorial",2410,discuss
Lebanon 'holding IS leader's daughter and ex-wife',1544,unrelated
Newly Discovered Mass Grave Linked to Missing Mexican Students,1822,discuss
FBI Probing Alleged Audio of Michael Brown Shooting,1974,unrelated
James Foley remembered as 'brave and tireless' journalist,381,unrelated
Al Qaida hostage killed in raid,1165,unrelated
Duped again: Macaulay Culkin is not dead,2022,unrelated
ISIS Militant “Jihadi John” Identified As Young West Londoner,158,unrelated
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,213,unrelated
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,1821,discuss
"HBO streaming service could launch in April for $15 per month, work on Apple TV",2028,unrelated
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,524,unrelated
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",2147,discuss
Islamic State claims to have beheaded American journalist,1905,unrelated
$YUM Serving Up #Marijuana & Fried Chicken,1826,unrelated
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",186,unrelated
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),258,unrelated
"Kurt Sutter Announces Plans For ‘Sons Of Anarchy’ Movie Starring Charlie Hunnam, Brad Pitt",323,agree
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,2055,unrelated
"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",692,unrelated
Report: Taliban Detainee Swapped for Bowe Bergdahl Suspected of Trying to Return to Terrorism,366,unrelated
ISIS supporters mourn death of ‘youngest fighter’,2432,unrelated
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",826,unrelated
Priest who died for 48 minutes says he met God and she’s a woman,1849,agree
Alleged audio of Michael Brown shooting released,2448,unrelated
"ISIS Militants Have Contracted Ebola: Iraqi, Kurdish Media Reports",1013,unrelated
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",1476,unrelated
"Soldier shot, Parliament locked down after gunfire erupts at war memorial",1466,unrelated
Texas plumber's truck on front line of Syria war,821,unrelated
Police find mass graves with at least '15 bodies' near Mexico town where 43 students disappeared after police clash,1822,discuss
Video: Islamic State Claims to Have Captured US Weapons Airdrop Near Kobane,1949,discuss
Lebanon detains wife and son of Al-Baghdadi,1143,discuss
Iraqi airstrike kills key ISIL leader,936,unrelated
"Wife, child of Islamic State head Abu Bakr al-Baghdadi held in Lebanon, officials say",1877,discuss
Luke Somers: British-born photojournalist 'killed by al-Qaeda after failed rescue attempt in Yemen',298,unrelated
Islamic State flying three jets in Syria: monitor,819,unrelated
Did NBC Nightly News Go Live To A Man Who Was Taking A Piss?,2511,discuss
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,2130,unrelated
Questions raised over Nicaragua 'meteorite',220,unrelated
Pentagon: ISIS seized materials airdropped to Kurds,213,unrelated
Video Purports to Show Beheading of American Journalist,2495,discuss
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,2343,discuss
Dog abandoned at railway station with suitcase set for happy ending as offers pour in,2483,agree
US probing claims ISIS fighters seized airdropped weapons meant for Kurds,1708,unrelated
"That Story About a Catholic Priest Dying, Seeing God as a Woman, and Coming Back to Life? It’s Almost Definitely Fake",1319,unrelated
Google to Buy Redwood City Offices for $585M,1197,unrelated
Watch: US marine survives Taliban sniper headshot in Afghanistan,95,agree
Sources: Guns N' Roses Frontman Axl Rose Found Dead in West Hollywood Home at Age 52,1212,unrelated
Pope Francis turns out not to have made pets in heaven comment,2370,disagree
Michael Phelps Sex Scandal: Troubled Olympian’s Girlfriend Was Born A Man!,1847,agree
Mass grave found after 40 students disappear in Mexican protest,1795,discuss
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,984,unrelated
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",190,unrelated
Isis 'fed murdered kidnap victim to his own mother after she travelled to their headquarters and demanded to see him',859,unrelated
Saudi Arabian cleric issues fatwa against snowmen,942,unrelated
"Texas, Hold 'Em",1383,unrelated
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,304,unrelated
Russian TV actor wakes up to find his testicles stolen,1913,unrelated
NASA Raises Doubts About Reports of Nicaraguan Meteorite,534,unrelated
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,1720,unrelated
Photo gallery: Amazing £300 operation by North Walsham vet on constipated goldfish,125,unrelated
Journalist James Wright Foley reportedly beheaded by ISIS,874,unrelated
Fence jumper reportedly made it much further into White House than Secret Service said,1547,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,221,agree
James Foley remembered as 'brave and tireless' journalist,1295,unrelated
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,456,discuss
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",1972,discuss
Shocking picture shows mother trying to sell her own son to pay for twin daughter's cancer treatment,1574,agree
Catholic Priest Claims God Is Female After Clinically Dead Experience,1351,unrelated
Insurgents killed in Nigeria despite alleged truce with Boko Haram,922,discuss
"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",962,unrelated
WAS NBC METEOROLOGIST MIKE SEIDEL PEEING IN THE SNOW ON CAMERA? A TESTY BRIAN WILLIAMS EXPLAINS,1333,discuss
Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea (VIDEO),465,unrelated
It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,137,unrelated
Boko Haram denies truce to release kidnapped schoolgirls,2139,agree
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',1355,discuss
Durex is not confirming or denying rumors of a “pumpkin spice” condom,2152,unrelated
For sale: Tiger's former island in Sweden,1212,agree
ISIS Getting Ebola,2025,discuss
Guantanamo Detainee Exchanged for American POW Attempts a Return to Battle,819,unrelated
"Palestine accuses Israel of opening dams, flooding Gaza, forcing evacuations",289,unrelated
Macaulay Culkin Dead? Another Death Hoax Circulates On Facebook,804,agree
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,1040,discuss
Al-Shabaab co-founder confirmed killed by US air strike in Somalia,2328,unrelated
Missing American journalist reportedly beheaded by Islamic State ,938,unrelated
IS militant 'Jihadi John' named as Mohammed Emwazi from London,2328,unrelated
ISIS Militants Allegedly Contracted Ebola,1120,unrelated
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,1430,discuss
ISIS Video Claims to Show Beheading of British Hostage,1645,unrelated
CBI registers 'criminal conspiracy' case against Dera chief after claims 400 male followers were forcibly castrated,684,unrelated
Nigeria Boko Haram blamed for raids despite truce claim,2088,unrelated
The Force Awakens News: Director J.J. Abrams Eyes Summer Release for Star Wars 7 Because of Too Many Spoilers,808,unrelated
Claim: Comcast Got Complaining Customer Fired From His Job,169,unrelated
Fence Jumper Made It Deeper Into the White House Than Secret Service Claims,1323,unrelated
Does ISIS have an airforce? Terrorist 'fighter pilots' are being trained on captured MiGs by Saddam Hussein's ex-air force officers,2362,unrelated
Alleged Ottawa gunman: What we know so far about Michael Zehaf-Bibeau,2134,unrelated
Seven teenage girls get pregnant on school trip,557,unrelated
Seth Rogen to Star as Steve Wozniak in Sony's Steve Jobs Biopic [Updated],1627,unrelated
Breaking: Soldier shot at National War Memorial in Ottawa,2338,unrelated
Christmas Is Cancelled: Pumpkin Spice Condoms Are a Goddamn Hoax,2354,agree
Video Purports To Show Beheading Of U.S. Journalist By Militants,2127,unrelated
400 men cut their testicles off believing it would help them meet God,648,unrelated
Moment U.S. Marine is saved by his Kevlar helmet as Taliban sniper bullet hits him in head,1180,agree
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",226,unrelated
DHS Rebuffs Congressman’s Claim ISIS Infiltrating Southern Border,2261,discuss
The Unluckiest Man In The World Set His College On Fire With A Fireworks Marriage Proposal,1592,agree
Newly Discovered Mass Grave Linked to Missing Mexican Students,1419,unrelated
For sale: Tiger's former island in Sweden,1375,agree
6 Islamist militants killed in US attack in Somalia,2127,unrelated
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",346,unrelated
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",1821,unrelated
Unverified video shows beheading of aid worker David Haines,737,unrelated
CBI registers 'criminal conspiracy' case against Dera chief after claims 400 male followers were forcibly castrated,81,unrelated
Unconfirmed Reports Say UK Hostage Held By ISIS Found Innocent,382,unrelated
YPG Confirms: Gill Rosenberg Not Captured in Kobani,80,unrelated
ISIL allegedly kills US journalist in video,1385,unrelated
Kim Jong-un necks litres of rare SNAKE wine because he's too fat to please his wife,2018,discuss
Isis video claims to show beheading of British hostage David Haines,1645,unrelated
Islamic State using 'SCORPION bombs' to terrorise victims,1547,unrelated
Report: Christian Bale Drops Out Of Steve Jobs Biopic,1839,unrelated
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,167,unrelated
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,2385,discuss
"Don't forget to tip...especially if you spend $300,000",919,unrelated
'Jihadi John' identified: ISIS killer named as Mohammed Emwazi from West London,2501,unrelated
It’s About To Get Harder To Be Arrested For Pot Possession In New York City,775,unrelated
Isis tells mother on rescue mission :’You’ve just eaten your son’,1403,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,2156,unrelated
Rumors of ISIS leader's death debunked,331,unrelated
ISIS Reportedly Beheads American Photojournalist in Iraq,2047,discuss
Lebanon 'holding IS leader's daughter and ex-wife',1943,unrelated
Is Kim Jong-Un Really Opening a Restaurant in Scotland?,582,discuss
Unverified video shows beheading of aid worker David Haines,2206,discuss
Tim Cook Reportedly Reveals Apple Watch Waterproofing Has Improved,267,unrelated
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,1893,unrelated
Fence-jumper made it farther in White House than Secret Service let on,263,unrelated
That powerful Lego letter to parents from the 1970s? It's real,2171,agree
"Rats at Vogue's NYC offices - watch your step, Anna Wintour",1853,unrelated
KIM DINE WITH ME: Porky president Kim Jong-un to open UK restaurant serving DOG,1217,unrelated
"FIDEL CASTRO DEATH WATCH: RUMORS HEAT UP, CUBA DENIES",2221,discuss
WHO says reports of suspected Ebola cases in Iraq are untrue,1019,unrelated
WATCH: Twitter catches fire amid rumors of Fidel Castro’s death,1355,unrelated
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",1948,unrelated
Mexico finds 4 more graves at site of suspected student massacre,712,unrelated
Tiger Woods' agent shoots down report of failed drug test,1718,agree
Another American hostage at risk by Islamic state,511,unrelated
"Video showing American journalist beheaded believed real, officials and family say",1547,unrelated
Boko Haram denies it has agreed ceasefire,2045,unrelated
Kim Jong-Un 'bans the name Kim Jong-un',1040,unrelated
Eyewitness Says Viral Video of Homeless Man Was Staged,1721,unrelated
Michael Brown shooting audio caught on tape?,1438,unrelated
Nigeria Says Boko Haram Cease-Fire May Lead to Release of Kidnapped Girls,2530,discuss
Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,195,unrelated
"PGA Tour Pro Claims Tiger Woods Is Currently Suspended For PEDs, Compares Him To Lance Armstrong",1584,unrelated
South Korea: Kim Jong Un had ankle surgery to remove cyst,2417,discuss
Kim Jong-un: Absent North Korean leader is 'recovering from ankle surgery',2210,unrelated
Boko Haram denies truce to release kidnapped schoolgirls,35,unrelated
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,2078,unrelated
Iraqi airstrike kills key ISIL leader,1299,unrelated
Wife and son of Islamic State leader Abu Bakr al-Baghdadi detained in Lebanon,254,unrelated
Angry mob chops off man's genitals with butcher’s knife for alleged rape attempt,1476,discuss
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,2338,discuss
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",267,unrelated
Cloistered nun has a stomach ache  hospital gives birth to a baby [Google Translate],1891,unrelated
Police find mass graves with at least '15 bodies' near Mexico town where 43 students disappeared after police clash,1849,unrelated
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,518,unrelated
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,1141,discuss
Insurgents killed in Nigeria despite alleged truce with Boko Haram,1027,discuss
Missing Mexican students 'not found in mass grave',1673,unrelated
REPORT: The Batmobile Might Have Been Stolen In Detroit,1528,discuss
Brian Williams Demands Apology From Social Media Over Erroneous Urination Reports (Video),2034,agree
KC Man Does Not Have Ebola,1349,unrelated
‘Photo of slain IS leader’ reported to be doctored,1222,unrelated
Christian Bale Exits Steve Jobs Movie (Exclusive),2211,agree
Nun gives birth to surprise baby after complaining of stomach pains,1412,agree
Iraq: US to Probe ISIS' Chlorine Attack on Iraqi Security Personnel,956,discuss
"Zack Snyder Kills ""Stolen Batmobile"" Rumor With Great Photo",2090,unrelated
Libya: Missing Libya Planes Spark Security Concerns,1574,unrelated
Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city,1981,agree
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",2520,unrelated
Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau,1554,agree
"Woman catches husband cheating with her twin, humiliates them",374,unrelated
Apple may launch 12-inch MacBook Air with Retina Display,690,discuss
"Nun gives birth, intends to keep baby",1071,unrelated
"Planetary Alignment Decrease Gravity Hoax on Jan 4, 2015: ‘Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness’ in January is Totally Bogus",26,unrelated
Tropical spider burrows under man's skin through scar,1860,agree
Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,1658,unrelated
The Chinese Guide to Avoiding a Bad English Name,1987,unrelated
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,217,unrelated
"Tour, agent: Tiger Woods not banned",1584,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,2154,discuss
"What We Know About Kim Yo Jong, Who May Control North Korea",1294,discuss
US Intel: Taliban Man Released From Gitmo in Bergdahl Deal is Back to Militant Activity,2524,unrelated
Canadian Michael Zehaf-Bibeau thought to be the gunman in Ottawa shooting,2302,unrelated
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",511,unrelated
Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau,1266,unrelated
"In Moscow, police are looking for a felon, cut the male genitals",1231,agree
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',1019,unrelated
Graphic Photo: Oliver Ilic Uses Razor Blade To Slice Off Own Manhood After Girlfriend Broke Up With Him,2302,unrelated
Jordan’s King Abdullah Did Not Personally Fly Airstrikes On ISIS,17,unrelated
Boko Haram denies truce to release kidnapped schoolgirls,34,unrelated
Apple Watch launch reportedly planned for February with limited supply,320,unrelated
"Boko Haram denies cease-fire, leader says he married off kidnapped girls",2192,unrelated
That's one way to get through security! Frustrated traveller strips completely NAKED at airport to pass through metal detectors,1733,agree
ISIS cracks down on five confirmed Ebola cases among fighters: official,2463,unrelated
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,60,unrelated
Report: Christian Bale Just Bailed on the Steve Jobs Movie,454,agree
Somali terrorist leader dead after US airstrike,2374,discuss
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",1821,discuss
UPDATE: Internet report of Ebola outbreak in Purdon not true,2044,unrelated
Texas plumber's truck on front line of Syria war,381,unrelated
BREAKING UDPATED: ISIS REPORTEDLY USE CHEMICAL WEAPONS IN KOBANE,1212,unrelated
Rumors about Fidel Castro’s death again circulate on the Internet,227,unrelated
Jihadi John identity revealed as Mohammed Emwazi: live,2125,unrelated
The Apple Watch has a low-power mode that only tells the time,425,unrelated
"Video showing American journalist beheaded believed real, officials and family say",1358,unrelated
Nasa questions whether crater in Nicaragua caused by meteorite,2155,unrelated
Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus,409,unrelated
Married TV actor wakes up to find his testicles have been stolen after kissing young woman in sauna,2443,unrelated
ISIS Reportedly Beheads American Photojournalist in Iraq,1873,unrelated
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,2404,unrelated
'Hairgate': iPhone 6 users encounter latest Apple problem after 'bendgate',1090,discuss
Axl Rose Dies? Guns N’ Roses Singer Dead ‘West Hollywood Home at Age 52′ is Fake,1857,unrelated
Seven girls as young as 13 become pregnant on a school trip,1408,unrelated
Saddam Hussein’s pilots training Islamic State group,2406,discuss
"BREAKING: ""Brat Pack"" Judd Nelson Found Dead in Los Angeles Condo",1382,discuss
ISIS Militant “Jihadi John” Identified As Young West Londoner,304,unrelated
Jihadi John ‘identified as British man from West London’,2123,discuss
"Nun gives birth, intends to keep baby",899,agree
